scorer,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000
457,819.246,452.999,1.0,848.155,488.022,1.0,1176.673,443.774,1.0,1157.052,505.764,1.0,824.414,437.2,1.0,830.613,468.733,1.0,842.393,503.039,1.0,1067.669,125.423,1.0,1076.3,229.353,0.9879999756813049,1080.898,326.803,0.9900000095367432,54.712,44.365,0.9869999885559082,98.448,108.116,0.9750000238418579,137.532,194.162,0.9890000224113464
458,818.897,452.818,1.0,847.965,488.018,1.0,1176.646,443.774,1.0,1157.052,505.764,1.0,824.583,437.2,1.0,830.613,469.084,1.0,841.692,503.009,1.0,1067.669,125.284,0.9990000128746033,1075.925,229.353,0.9860000014305115,1080.737,329.138,0.9900000095367432,59.233,44.365,0.9739999771118164,102.629,111.329,0.9330000281333923,138.829,194.311,0.9909999966621399
459,818.249,452.818,1.0,847.965,487.945,1.0,1176.646,443.303,1.0,1157.17,505.764,1.0,824.136,437.144,1.0,830.593,469.493,1.0,841.669,502.665,1.0,1067.777,124.837,1.0,1075.652,229.159,0.9739999771118164,1079.043,329.671,0.9959999918937683,59.233,44.422,0.9950000047683716,102.629,111.329,0.9779999852180481,141.63,194.311,0.9879999756813049
460,818.249,452.84,1.0,847.965,487.753,1.0,1176.87,443.208,1.0,1157.391,505.864,1.0,824.136,437.098,1.0,830.477,469.493,1.0,841.137,502.665,1.0,1067.777,124.837,1.0,1075.652,228.879,0.9729999899864197,1079.043,329.671,0.996999979019165,59.233,44.422,0.9959999918937683,102.629,111.329,0.9779999852180481,141.63,194.311,0.9900000095367432
461,818.249,452.818,1.0,848.041,487.753,1.0,1176.766,443.333,1.0,1157.499,505.971,1.0,824.175,436.841,1.0,830.477,469.493,1.0,841.137,502.665,1.0,1067.957,124.612,1.0,1075.471,228.276,0.9729999899864197,1079.043,329.848,0.9959999918937683,58.78,44.422,0.9869999885559082,101.137,108.549,0.9779999852180481,141.63,194.299,0.9890000224113464
462,818.249,452.84,1.0,848.975,487.753,1.0,1176.766,443.333,1.0,1157.517,505.971,1.0,824.175,437.098,1.0,830.952,467.878,1.0,841.137,504.126,1.0,1068.124,124.566,0.9990000128746033,1074.903,227.728,0.9789999723434448,1079.539,329.696,0.9950000047683716,57.722,41.382,0.9070000052452087,99.627,105.683,0.9629999995231628,138.547,190.057,0.9829999804496765
463,818.249,452.921,1.0,848.991,487.753,1.0,1177.114,443.208,1.0,1157.529,505.971,1.0,824.175,437.098,1.0,830.965,467.425,1.0,841.669,504.14,1.0,1068.0,124.566,1.0,1074.443,227.728,0.9789999723434448,1079.812,329.696,0.996999979019165,57.722,41.382,0.9610000252723694,99.627,105.466,0.968999981880188,138.547,189.195,0.984000027179718
464,818.403,452.921,1.0,849.73,487.641,1.0,1176.766,443.333,1.0,1157.532,505.956,1.0,824.175,437.098,1.0,830.965,467.055,1.0,841.937,504.416,1.0,1068.0,124.566,0.9990000128746033,1074.898,227.728,0.9850000143051147,1080.27,329.498,0.996999979019165,57.722,41.315,0.9769999980926514,99.627,105.188,0.9750000238418579,138.547,189.112,0.9810000061988831
465,817.914,452.45,1.0,849.73,487.593,1.0,1176.766,443.333,1.0,1157.532,505.634,1.0,824.175,436.687,1.0,830.965,466.826,1.0,841.937,504.416,1.0,1068.0,124.425,0.9990000128746033,1074.443,227.753,0.9860000014305115,1080.014,329.696,0.9959999918937683,68.662,40.639,0.9959999918937683,102.454,104.767,0.9760000109672546,142.951,189.112,0.9819999933242798
466,817.914,452.411,1.0,849.73,487.593,1.0,1176.847,443.334,1.0,1157.735,505.626,1.0,822.928,437.106,1.0,830.249,466.609,1.0,841.937,504.416,1.0,1067.825,124.425,0.9990000128746033,1074.443,227.799,0.9909999966621399,1080.014,329.696,0.9950000047683716,72.749,39.714,0.9760000109672546,114.268,100.938,0.9769999980926514,155.609,189.031,0.984000027179718
467,818.491,451.823,1.0,850.499,487.641,1.0,1176.847,443.199,1.0,1157.848,505.419,1.0,822.842,436.687,1.0,830.249,466.826,1.0,841.328,504.317,1.0,1067.807,124.425,0.9990000128746033,1074.898,228.143,0.9810000061988831,1080.014,330.0,0.9950000047683716,87.039,38.801,0.9929999709129333,127.555,97.878,0.9739999771118164,169.03,189.031,0.9810000061988831
468,818.491,451.823,1.0,851.263,487.641,1.0,1176.847,443.557,1.0,1157.986,505.367,1.0,822.628,436.609,1.0,830.126,466.826,1.0,841.181,504.315,1.0,1067.779,124.891,0.9990000128746033,1074.898,228.143,0.984000027179718,1080.014,330.0,0.9950000047683716,105.061,38.801,0.996999979019165,145.217,97.118,0.9909999966621399,184.567,188.991,0.9789999723434448
469,818.491,451.823,1.0,851.263,487.864,1.0,1176.847,443.557,1.0,1157.986,505.371,1.0,822.628,436.687,1.0,830.249,466.56,1.0,841.181,504.203,1.0,1067.779,124.891,0.9990000128746033,1073.953,228.405,0.9860000014305115,1080.014,330.0,0.9950000047683716,113.192,39.495,0.9959999918937683,156.0,97.118,0.9890000224113464,195.8,188.246,0.9610000252723694
470,818.491,451.908,1.0,851.292,487.957,1.0,1176.72,443.651,1.0,1158.01,505.367,1.0,822.842,436.8,1.0,831.207,466.651,1.0,841.194,504.296,1.0,1067.779,124.891,0.9990000128746033,1075.001,228.405,0.9909999966621399,1080.521,329.437,0.9919999837875366,119.823,39.495,0.996999979019165,161.528,97.118,0.9760000109672546,202.548,188.246,0.9729999899864197
471,818.424,452.09,1.0,851.292,487.957,1.0,1176.65,444.074,1.0,1158.01,505.367,1.0,823.375,436.8,1.0,831.577,467.034,1.0,840.754,504.203,1.0,1067.827,124.785,1.0,1074.586,228.478,0.9919999837875366,1080.554,329.388,0.9929999709129333,123.069,39.495,0.9940000176429749,167.769,97.542,0.984000027179718,205.057,188.991,0.9750000238418579
472,818.39,452.297,1.0,850.84,488.011,1.0,1176.441,444.804,1.0,1158.01,505.367,1.0,823.418,437.133,1.0,831.577,466.651,1.0,841.194,504.202,1.0,1067.939,124.785,0.9990000128746033,1074.586,228.722,0.9900000095367432,1080.579,329.11,0.9929999709129333,132.99,39.495,0.9980000257492065,171.921,97.542,0.9869999885559082,209.996,188.991,0.9810000061988831
473,818.424,452.469,1.0,850.84,488.161,1.0,1176.322,444.833,1.0,1158.01,505.319,1.0,824.213,437.536,1.0,832.142,466.501,1.0,841.203,504.202,1.0,1068.098,124.785,0.9990000128746033,1075.001,228.769,0.9919999837875366,1081.093,329.11,0.9900000095367432,133.784,39.851,0.9990000128746033,174.43,97.542,0.9850000143051147,212.513,189.303,0.9860000014305115
474,818.424,452.469,1.0,850.576,488.161,1.0,1175.547,445.203,1.0,1158.01,505.131,1.0,824.213,437.536,1.0,832.142,466.447,1.0,841.818,504.296,1.0,1068.349,125.152,0.9990000128746033,1075.197,228.855,0.9909999966621399,1081.145,327.46,0.9890000224113464,135.392,39.25,0.9980000257492065,176.358,97.542,0.9850000143051147,213.399,190.085,0.9879999756813049
475,818.559,452.09,1.0,849.917,487.822,1.0,1175.451,445.631,1.0,1157.503,505.131,1.0,824.213,437.536,1.0,832.142,466.447,1.0,841.967,504.318,1.0,1069.964,126.359,1.0,1075.614,228.855,0.9869999885559082,1081.145,327.46,0.9879999756813049,135.421,38.999,0.996999979019165,176.862,97.445,0.9900000095367432,216.907,190.085,0.9860000014305115
476,818.797,451.703,1.0,849.917,487.514,1.0,1175.451,445.648,1.0,1157.347,504.999,1.0,823.799,436.842,1.0,831.298,466.298,1.0,842.103,504.397,1.0,1070.013,126.589,1.0,1075.737,229.779,0.9900000095367432,1081.402,327.373,0.9919999837875366,136.868,38.71,0.996999979019165,177.056,97.414,0.9769999980926514,220.234,190.085,0.9850000143051147
477,818.825,451.703,1.0,849.917,487.374,1.0,1175.451,445.631,1.0,1157.193,504.999,1.0,823.721,436.817,1.0,830.472,466.365,1.0,842.103,504.397,1.0,1070.013,126.589,1.0,1075.874,229.779,0.9890000224113464,1081.421,327.373,0.9919999837875366,136.927,38.558,0.996999979019165,177.056,97.232,0.9819999933242798,220.234,190.085,0.9829999804496765
478,819.118,451.703,1.0,849.706,487.374,1.0,1175.389,445.631,1.0,1157.347,505.131,1.0,823.721,436.395,1.0,830.358,466.365,1.0,841.967,504.467,1.0,1070.013,126.714,0.9990000128746033,1075.962,229.417,0.9909999966621399,1081.698,327.373,0.9890000224113464,136.927,38.558,0.9959999918937683,177.056,97.232,0.984000027179718,220.234,188.071,0.9729999899864197
479,819.137,451.81,1.0,848.864,487.374,1.0,1175.361,445.665,1.0,1157.039,504.999,1.0,823.721,436.353,1.0,830.358,466.535,1.0,841.187,504.467,1.0,1070.208,126.714,1.0,1075.962,229.232,0.984000027179718,1081.788,327.285,0.9919999837875366,136.927,38.558,0.996999979019165,175.311,96.916,0.9860000014305115,216.982,188.071,0.8989999890327454
480,819.287,451.81,1.0,848.864,487.425,1.0,1175.278,445.802,1.0,1157.039,504.892,1.0,823.799,436.156,1.0,831.298,466.94,1.0,841.041,504.56,1.0,1070.629,126.979,1.0,1076.697,229.417,0.9829999804496765,1082.283,327.285,0.9929999709129333,136.86,38.534,0.9959999918937683,174.534,96.916,0.9860000014305115,215.681,188.071,0.9710000157356262
481,819.278,451.81,1.0,848.864,487.562,1.0,1175.278,445.665,1.0,1157.404,505.035,1.0,823.869,436.153,1.0,832.255,468.488,1.0,841.041,504.458,1.0,1070.751,127.397,1.0,1076.052,229.232,0.984000027179718,1081.788,327.175,0.9919999837875366,136.819,38.534,0.9959999918937683,174.534,96.875,0.9860000014305115,213.785,189.094,0.9850000143051147
482,819.621,451.81,1.0,848.864,487.562,1.0,1175.361,445.665,1.0,1157.416,505.035,1.0,823.869,436.156,1.0,832.255,468.488,1.0,841.041,504.458,1.0,1070.908,127.397,1.0,1076.126,228.724,0.9850000143051147,1081.788,327.134,0.9909999966621399,136.138,38.536,0.9980000257492065,173.635,96.875,0.9869999885559082,213.785,189.911,0.9929999709129333
483,819.621,451.833,1.0,848.87,487.832,1.0,1175.632,445.236,1.0,1157.404,504.892,1.0,823.699,436.156,1.0,832.266,468.488,1.0,841.227,504.458,1.0,1071.288,127.397,1.0,1076.052,228.468,0.9850000143051147,1081.7,327.134,0.9900000095367432,136.138,38.536,0.9959999918937683,173.635,96.875,0.9890000224113464,215.112,190.955,0.9900000095367432
484,819.579,451.833,1.0,849.115,487.562,1.0,1175.632,445.236,1.0,1157.783,505.035,1.0,823.699,436.153,1.0,832.553,468.015,1.0,841.23,504.56,1.0,1071.288,127.313,1.0,1076.052,228.724,0.9829999804496765,1081.7,327.112,0.9929999709129333,135.976,39.092,0.9950000047683716,175.005,96.964,0.9900000095367432,215.112,191.868,0.9919999837875366
485,819.579,451.941,1.0,849.248,487.542,1.0,1175.647,445.045,1.0,1157.783,505.035,1.0,823.699,436.255,1.0,832.266,467.383,1.0,841.606,504.458,1.0,1071.181,127.217,1.0,1076.052,228.724,0.9819999933242798,1081.402,327.112,0.9900000095367432,135.976,39.349,0.9950000047683716,175.005,97.976,0.9860000014305115,213.785,192.417,0.9929999709129333
486,819.702,452.217,1.0,848.87,487.518,1.0,1175.647,444.964,1.0,1157.783,505.001,1.0,823.012,436.258,1.0,831.646,467.161,1.0,841.606,504.373,1.0,1071.181,127.165,1.0,1076.126,228.755,0.9810000061988831,1081.402,327.112,0.9900000095367432,135.357,39.782,0.9959999918937683,173.978,100.884,0.9829999804496765,212.275,192.417,0.9940000176429749
487,819.796,452.763,1.0,849.248,487.542,1.0,1176.287,444.584,1.0,1157.783,504.925,1.0,822.811,436.255,1.0,832.068,467.383,1.0,841.227,504.051,1.0,1070.951,127.156,1.0,1076.287,228.755,0.9779999852180481,1081.385,327.112,0.9869999885559082,135.707,39.782,0.996999979019165,173.978,103.004,0.9810000061988831,205.705,199.493,0.9959999918937683
488,819.798,453.136,1.0,849.407,487.542,1.0,1176.349,444.569,1.0,1157.906,504.925,1.0,823.012,436.388,1.0,831.646,467.356,1.0,840.87,504.043,1.0,1070.944,127.036,1.0,1076.46,228.993,0.9810000061988831,1081.385,327.112,0.9869999885559082,135.935,39.782,0.9919999837875366,172.885,107.258,0.9779999852180481,196.386,205.017,0.9980000257492065
489,819.798,453.66,1.0,849.435,487.923,1.0,1176.378,444.528,1.0,1157.906,504.925,1.0,824.093,436.463,1.0,831.646,467.356,1.0,840.213,503.87,1.0,1070.887,127.036,1.0,1076.541,228.993,0.984000027179718,1081.296,327.103,0.9879999756813049,135.707,40.007,0.9950000047683716,159.311,109.126,0.9900000095367432,180.029,210.602,0.9959999918937683
490,819.798,453.945,1.0,849.516,488.329,1.0,1176.378,444.391,1.0,1157.906,504.922,1.0,824.458,436.463,1.0,832.068,467.285,1.0,840.135,503.725,1.0,1070.761,126.983,1.0,1076.541,228.85,0.9860000014305115,1081.385,327.01,0.9890000224113464,135.389,41.381,0.9940000176429749,154.853,109.803,0.9860000014305115,164.601,213.717,0.996999979019165
491,819.325,454.121,1.0,850.131,488.664,1.0,1176.396,444.391,1.0,1157.762,504.922,1.0,825.124,436.994,1.0,832.198,467.285,1.0,840.135,503.127,1.0,1069.991,126.886,0.9990000128746033,1076.541,228.737,0.9800000190734863,1081.385,326.96,0.9879999756813049,135.707,41.663,0.9990000128746033,150.414,110.327,0.9860000014305115,152.124,213.717,0.9950000047683716
492,819.325,454.121,1.0,850.436,488.664,1.0,1176.396,444.391,1.0,1157.686,505.076,1.0,825.124,436.994,1.0,832.198,467.177,1.0,840.115,503.098,1.0,1069.8,126.835,0.9990000128746033,1077.431,228.497,0.9810000061988831,1081.53,326.96,0.9890000224113464,135.935,41.663,0.996999979019165,145.838,110.327,0.9819999933242798,140.985,213.717,0.996999979019165
493,819.325,454.121,1.0,850.943,488.779,1.0,1176.396,444.414,1.0,1157.686,505.076,1.0,825.124,436.994,1.0,832.198,466.969,1.0,840.044,503.076,1.0,1069.798,126.828,0.9990000128746033,1077.431,228.497,0.9789999723434448,1081.53,326.949,0.9890000224113464,136.378,41.381,0.9980000257492065,145.26,110.327,0.9850000143051147,131.207,213.192,0.996999979019165
494,819.915,453.69,1.0,850.943,488.779,1.0,1176.396,444.532,1.0,1157.686,504.902,1.0,824.879,436.662,1.0,831.797,466.969,1.0,840.115,503.076,1.0,1069.786,126.815,0.9990000128746033,1076.793,228.759,0.9779999852180481,1081.53,326.949,0.9890000224113464,136.494,40.941,0.9959999918937683,139.99,107.826,0.9850000143051147,120.789,210.674,0.9940000176429749
495,819.915,453.285,1.0,850.436,488.652,1.0,1176.43,444.708,1.0,1157.811,504.904,1.0,824.879,436.584,1.0,831.797,466.868,1.0,840.146,503.076,1.0,1069.442,126.582,1.0,1076.955,228.533,0.9729999899864197,1081.852,327.024,0.9900000095367432,136.494,40.941,0.996999979019165,134.136,107.28,0.9890000224113464,105.948,205.69,0.9869999885559082
496,819.915,453.011,1.0,849.504,487.9,1.0,1176.43,444.816,1.0,1157.821,504.866,1.0,824.879,436.584,1.0,831.797,466.549,1.0,840.783,503.936,1.0,1068.59,126.275,1.0,1077.563,228.759,0.9779999852180481,1081.852,327.042,0.9890000224113464,136.378,40.941,0.9940000176429749,127.337,107.235,0.9850000143051147,89.048,199.816,0.9900000095367432
497,819.535,452.557,1.0,848.986,487.9,1.0,1176.55,445.071,1.0,1157.904,504.711,1.0,825.28,436.584,1.0,832.677,465.593,1.0,841.852,503.968,1.0,1068.553,126.228,1.0,1077.753,228.863,0.9829999804496765,1081.161,328.946,0.9890000224113464,135.877,40.941,0.9980000257492065,122.066,106.821,0.9929999709129333,75.762,188.286,0.984000027179718
498,819.477,452.557,1.0,848.986,487.636,1.0,1176.817,445.071,1.0,1157.904,504.748,1.0,825.28,436.569,1.0,832.677,465.593,1.0,841.852,504.033,1.0,1068.553,126.215,1.0,1076.955,228.977,0.9769999980926514,1081.073,328.946,0.9879999756813049,135.765,40.936,0.9990000128746033,118.181,103.573,0.9869999885559082,61.029,179.951,0.9890000224113464
499,819.128,452.557,1.0,849.504,487.636,1.0,1176.55,445.071,1.0,1157.904,504.711,1.0,825.28,436.483,1.0,832.719,465.593,1.0,841.852,504.139,1.0,1068.553,126.149,1.0,1076.955,228.977,0.984000027179718,1081.019,327.959,0.9879999756813049,134.726,40.936,0.9980000257492065,114.265,101.096,0.9909999966621399,53.137,172.376,0.9929999709129333
500,818.061,452.857,1.0,850.817,486.339,1.0,1174.997,441.554,1.0,1157.692,504.621,1.0,822.582,436.483,1.0,832.719,467.15,1.0,841.824,504.824,1.0,1068.72,125.872,0.9990000128746033,1074.463,229.035,0.9570000171661377,1080.457,327.959,0.984000027179718,134.576,40.936,0.9980000257492065,113.004,97.093,0.9649999737739563,51.174,170.378,0.9909999966621399
501,818.061,453.026,1.0,855.825,486.31,1.0,1174.997,441.554,1.0,1157.409,504.515,1.0,822.543,435.81,1.0,832.878,467.68,1.0,841.776,504.834,1.0,1070.318,125.844,0.9990000128746033,1074.463,229.234,0.9639999866485596,1079.319,327.959,0.9860000014305115,134.726,40.936,0.9980000257492065,113.004,96.191,0.9700000286102295,51.174,170.217,0.9890000224113464
502,818.061,453.079,1.0,856.286,486.148,0.9990000128746033,1174.868,441.554,1.0,1157.343,504.408,1.0,822.49,435.593,1.0,832.878,467.68,1.0,841.668,504.834,1.0,1070.485,125.724,0.9990000128746033,1074.463,229.488,0.9639999866485596,1079.101,327.838,0.9810000061988831,134.726,40.936,0.9980000257492065,113.004,95.897,0.9649999737739563,51.174,170.217,0.9890000224113464
503,818.58,453.124,1.0,856.286,486.09,0.9990000128746033,1174.249,441.732,1.0,1157.343,504.392,1.0,821.939,435.042,1.0,832.878,467.68,1.0,841.302,504.834,1.0,1070.556,125.724,0.9990000128746033,1074.755,229.488,0.9599999785423279,1079.305,327.959,0.9860000014305115,136.082,41.035,0.996999979019165,113.56,95.897,0.9800000190734863,51.803,170.217,0.9919999837875366
504,818.789,453.124,1.0,856.315,486.09,1.0,1174.249,442.115,1.0,1157.389,504.392,1.0,821.939,434.913,1.0,832.574,467.562,1.0,840.935,504.962,1.0,1070.631,125.63,0.9990000128746033,1075.252,229.488,0.9599999785423279,1079.305,328.051,0.9890000224113464,137.884,41.224,0.996999979019165,113.822,96.191,0.9779999852180481,54.17,171.18,0.9950000047683716
505,818.853,453.124,1.0,857.116,485.987,0.9990000128746033,1174.249,442.282,1.0,1157.389,504.408,1.0,821.939,434.875,1.0,832.574,467.042,1.0,840.935,504.962,1.0,1071.091,125.63,1.0,1075.252,229.488,0.9700000286102295,1079.305,328.092,0.9850000143051147,139.051,41.497,0.9980000257492065,114.843,97.964,0.9819999933242798,56.978,171.394,0.9850000143051147
506,818.853,453.126,1.0,856.315,485.987,0.9990000128746033,1175.686,443.323,1.0,1157.444,504.408,1.0,821.82,434.81,1.0,832.574,466.855,1.0,841.066,504.962,1.0,1071.091,125.63,1.0,1075.252,229.158,0.968999981880188,1079.252,328.092,0.9850000143051147,139.252,42.128,0.9980000257492065,117.853,100.85,0.9869999885559082,59.329,172.366,0.9869999885559082
507,818.58,453.126,1.0,856.169,485.987,0.9990000128746033,1175.798,443.333,1.0,1157.469,504.392,1.0,822.27,434.595,1.0,832.542,466.594,1.0,841.066,505.033,1.0,1071.091,125.84,1.0,1075.145,229.006,0.9800000190734863,1079.252,328.092,0.9869999885559082,139.582,43.462,0.996999979019165,119.838,100.85,0.9800000190734863,59.421,172.366,0.9869999885559082
508,818.725,453.081,1.0,854.073,486.628,1.0,1175.844,443.509,1.0,1157.469,504.483,1.0,822.288,434.576,1.0,832.758,466.537,1.0,841.13,505.198,1.0,1070.783,125.916,1.0,1074.42,228.945,0.9779999852180481,1078.641,327.784,0.9879999756813049,139.582,43.462,0.996999979019165,119.838,100.85,0.9810000061988831,59.421,172.097,0.9890000224113464
509,818.651,453.081,1.0,852.501,486.628,1.0,1176.218,443.572,1.0,1157.52,504.483,1.0,822.496,434.393,1.0,832.87,466.537,1.0,841.23,505.417,1.0,1070.551,126.16,1.0,1074.012,228.944,0.9800000190734863,1078.641,327.683,0.9879999756813049,139.582,43.462,0.9980000257492065,119.838,100.65,0.9789999723434448,59.421,172.366,0.9860000014305115
510,818.651,452.724,1.0,852.501,486.628,1.0,1176.787,444.203,1.0,1157.52,504.483,1.0,824.306,434.393,1.0,832.906,466.537,1.0,841.412,505.417,1.0,1070.48,126.16,1.0,1074.012,228.945,0.9800000190734863,1078.641,327.683,0.9869999885559082,139.118,42.68,0.9980000257492065,118.47,100.65,0.9810000061988831,59.329,172.434,0.9890000224113464
511,818.725,452.724,1.0,852.501,486.586,1.0,1176.787,444.203,1.0,1157.345,504.576,1.0,824.306,434.411,1.0,832.87,466.537,1.0,841.7,505.417,1.0,1070.313,126.16,0.9990000128746033,1074.25,228.575,0.9810000061988831,1078.755,327.784,0.9890000224113464,139.053,42.531,0.9990000128746033,118.238,100.65,0.9829999804496765,59.271,172.434,0.9869999885559082
512,818.917,452.724,1.0,854.86,486.586,1.0,1176.877,443.978,1.0,1157.295,504.623,1.0,824.306,434.411,1.0,832.87,466.537,1.0,841.889,504.616,1.0,1070.224,126.132,0.9990000128746033,1074.081,228.575,0.9769999980926514,1078.755,327.712,0.9879999756813049,139.053,42.362,0.9990000128746033,118.238,100.806,0.9810000061988831,58.412,172.481,0.9850000143051147
513,819.127,453.534,1.0,854.86,486.586,1.0,1176.877,443.978,1.0,1157.284,504.705,1.0,823.182,434.65,1.0,830.989,464.295,1.0,842.118,504.577,1.0,1070.113,126.075,0.9990000128746033,1074.081,228.927,0.9750000238418579,1078.823,327.801,0.9869999885559082,139.053,42.362,0.9990000128746033,118.238,101.512,0.9850000143051147,58.102,172.773,0.9869999885559082
514,819.178,453.534,1.0,854.871,487.939,1.0,1176.877,443.805,1.0,1157.284,504.707,1.0,823.182,434.778,1.0,830.529,464.202,1.0,842.629,504.577,1.0,1069.907,125.948,0.9990000128746033,1074.081,229.008,0.9779999852180481,1078.844,327.827,0.9879999756813049,139.017,42.308,0.9980000257492065,118.022,101.65,0.9819999933242798,57.539,173.851,0.9779999852180481
515,819.178,453.534,1.0,854.871,488.525,1.0,1176.209,443.556,1.0,1157.171,504.814,1.0,823.182,434.946,1.0,830.529,464.202,1.0,842.629,504.516,1.0,1069.842,125.812,0.9990000128746033,1074.081,229.008,0.9789999723434448,1078.855,327.876,0.9879999756813049,139.017,42.31,0.9980000257492065,118.022,101.65,0.9829999804496765,56.882,173.851,0.9869999885559082
516,819.127,453.378,1.0,853.42,488.525,1.0,1176.209,443.556,1.0,1157.133,504.814,1.0,823.992,435.386,1.0,830.989,464.202,1.0,842.118,504.577,1.0,1069.786,125.812,0.9990000128746033,1074.073,229.091,0.9750000238418579,1078.896,327.892,0.9890000224113464,139.017,42.31,0.9990000128746033,117.071,101.65,0.984000027179718,56.097,173.851,0.9869999885559082
517,818.615,452.773,1.0,852.892,488.525,1.0,1176.2,443.556,1.0,1157.11,504.735,1.0,824.177,435.494,1.0,831.48,465.058,1.0,842.118,504.577,1.0,1069.82,125.905,0.9990000128746033,1074.073,229.091,0.9789999723434448,1079.401,328.092,0.9869999885559082,138.774,42.308,0.9980000257492065,115.639,101.411,0.9860000014305115,54.876,172.927,0.9860000014305115
518,818.615,452.773,1.0,852.884,488.296,1.0,1176.162,443.574,1.0,1157.133,504.735,1.0,824.311,435.53,1.0,831.613,465.058,1.0,842.135,504.483,1.0,1069.82,125.948,0.9990000128746033,1074.073,229.124,0.9789999723434448,1079.431,328.092,0.9869999885559082,138.124,42.166,0.9980000257492065,115.211,99.901,0.9779999852180481,54.876,172.628,0.9890000224113464
519,818.601,452.764,1.0,852.884,488.296,1.0,1176.059,443.574,1.0,1157.133,504.489,1.0,824.42,435.53,1.0,831.692,465.058,1.0,841.935,504.483,1.0,1069.786,125.905,0.9990000128746033,1074.073,229.091,0.9789999723434448,1079.431,328.092,0.9869999885559082,138.069,42.163,0.996999979019165,115.211,99.901,0.9819999933242798,54.876,170.106,0.9909999966621399
520,818.467,452.59,1.0,852.258,488.296,1.0,1176.059,443.574,1.0,1157.133,504.489,1.0,824.62,435.425,1.0,832.339,464.531,1.0,842.135,504.497,1.0,1069.82,125.905,0.9990000128746033,1073.863,229.044,0.9710000157356262,1079.401,328.028,0.9869999885559082,137.903,42.045,0.9980000257492065,115.211,99.901,0.9819999933242798,57.377,168.714,0.9869999885559082
521,818.084,452.465,1.0,852.028,488.694,1.0,1176.059,443.437,1.0,1157.281,504.489,1.0,824.62,435.425,1.0,832.679,464.269,1.0,842.135,504.497,1.0,1069.82,125.903,0.9990000128746033,1073.861,228.587,0.9789999723434448,1079.366,327.915,0.9879999756813049,137.855,42.045,0.9980000257492065,115.622,100.465,0.984000027179718,57.691,167.672,0.9639999866485596
522,818.19,452.269,1.0,852.258,488.898,1.0,1176.134,443.429,1.0,1157.321,504.579,1.0,824.905,435.425,1.0,832.809,463.61,1.0,841.977,504.497,1.0,1069.734,125.896,0.9990000128746033,1073.487,228.536,0.9769999980926514,1079.366,327.915,0.9869999885559082,137.855,42.166,0.9980000257492065,116.234,101.285,0.9890000224113464,57.691,167.443,0.9909999966621399
