scorer,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000
464,983.531,453.278,1.0,1031.162,485.977,1.0,1348.641,439.648,1.0,1327.33,509.91,1.0,1001.657,430.982,1.0,1009.545,472.398,1.0,1011.234,502.809,1.0,1240.476,123.419,0.9990000128746033,1234.575,234.373,0.9919999837875366,1230.929,327.246,0.9890000224113464,296.134,39.897,0.9980000257492065,327.764,100.35,0.9819999933242798,358.076,188.17,0.9869999885559082
465,983.531,453.28,1.0,1031.162,485.977,1.0,1348.802,439.518,1.0,1327.33,509.91,1.0,1001.657,430.969,1.0,1009.354,472.398,1.0,1011.234,502.809,1.0,1240.524,123.419,0.9990000128746033,1234.575,234.571,0.9900000095367432,1230.929,327.246,0.9909999966621399,296.793,39.726,0.9959999918937683,330.017,98.745,0.9869999885559082,360.022,188.17,0.9829999804496765
466,983.767,453.541,1.0,1031.238,487.351,1.0,1348.787,439.518,1.0,1327.313,509.91,1.0,1001.696,430.969,1.0,1005.656,473.03,1.0,1011.234,502.83,1.0,1240.134,123.673,0.9990000128746033,1233.797,234.571,0.9909999966621399,1232.719,327.416,0.9850000143051147,309.206,38.672,0.996999979019165,338.47,98.66,0.9800000190734863,371.255,188.17,0.9869999885559082
467,983.767,453.541,1.0,1031.158,488.403,1.0,1348.787,439.475,1.0,1327.282,510.224,1.0,1002.541,430.982,1.0,1005.637,472.561,1.0,1011.189,502.98,1.0,1240.367,123.683,0.9990000128746033,1233.797,234.571,0.9769999980926514,1232.719,327.589,0.984000027179718,321.521,38.65,0.996999979019165,351.604,98.273,0.9819999933242798,390.81,189.675,0.9929999709129333
468,983.699,453.534,1.0,1031.094,488.601,1.0,1348.802,439.518,1.0,1327.282,510.224,1.0,1002.541,431.187,1.0,1005.467,472.041,1.0,1011.072,503.013,1.0,1240.524,123.683,0.9990000128746033,1233.723,234.658,0.9769999980926514,1232.876,327.619,0.9829999804496765,331.88,38.65,0.9980000257492065,367.652,98.273,0.9860000014305115,401.806,190.668,0.996999979019165
469,983.699,453.534,1.0,1031.094,488.601,1.0,1348.787,439.475,1.0,1327.282,510.224,1.0,1002.618,431.551,1.0,1005.467,471.833,1.0,1010.963,503.459,1.0,1240.912,123.673,1.0,1233.723,234.658,0.9760000109672546,1232.872,327.689,0.9810000061988831,344.717,38.65,0.9990000128746033,378.713,98.745,0.9829999804496765,412.553,190.825,0.9980000257492065
470,982.994,453.386,1.0,1029.866,488.403,1.0,1348.777,439.389,1.0,1327.228,509.926,1.0,1002.618,432.683,1.0,1005.467,471.806,1.0,1010.943,503.459,1.0,1241.398,123.673,0.9990000128746033,1233.723,234.658,0.9769999980926514,1232.719,327.745,0.9829999804496765,355.797,39.335,0.9990000128746033,386.25,98.75,0.9800000190734863,422.488,192.394,0.9950000047683716
471,982.829,453.386,1.0,1029.667,488.323,1.0,1348.508,439.388,1.0,1327.198,509.926,1.0,1002.618,432.709,1.0,1005.467,471.748,1.0,1010.51,503.013,1.0,1241.398,123.616,0.9990000128746033,1233.578,234.658,0.9789999723434448,1232.656,327.747,0.9850000143051147,360.71,40.066,0.9990000128746033,394.348,98.75,0.9810000061988831,425.585,193.375,0.9950000047683716
472,982.829,453.386,1.0,1029.599,488.009,1.0,1348.498,439.388,1.0,1327.198,509.905,1.0,1003.958,433.06,1.0,1009.454,471.724,1.0,1010.49,502.688,1.0,1241.398,123.561,0.9990000128746033,1233.578,234.618,0.9750000238418579,1232.656,327.689,0.9829999804496765,361.439,40.066,0.996999979019165,396.052,98.75,0.9850000143051147,429.246,193.375,0.9959999918937683
473,982.829,453.386,1.0,1029.599,488.009,1.0,1348.441,439.388,1.0,1327.198,509.926,1.0,1003.958,433.06,1.0,1009.484,470.973,1.0,1009.872,502.688,1.0,1240.657,123.504,1.0,1233.879,234.45,0.9779999852180481,1230.748,327.747,0.984000027179718,362.305,40.066,0.9959999918937683,398.201,98.919,0.9850000143051147,431.157,193.375,0.9940000176429749
474,982.933,453.386,1.0,1029.589,488.323,1.0,1348.441,439.477,1.0,1327.248,509.926,1.0,1003.958,433.06,1.0,1009.518,470.783,1.0,1009.872,502.688,1.0,1240.657,123.504,0.9990000128746033,1234.054,234.45,0.9829999804496765,1230.641,327.747,0.9869999885559082,362.312,40.182,0.9919999837875366,398.556,99.078,0.9860000014305115,431.892,193.375,0.9929999709129333
475,982.99,453.109,1.0,1029.006,488.695,1.0,1348.498,439.512,1.0,1327.248,510.014,1.0,1003.744,432.915,1.0,1009.518,470.654,1.0,1009.659,502.941,1.0,1240.62,123.504,1.0,1234.866,234.45,0.9639999866485596,1230.641,327.66,0.9829999804496765,373.121,40.711,0.9990000128746033,402.206,99.185,0.9789999723434448,437.509,193.375,0.9959999918937683
476,983.071,453.013,1.0,1028.984,488.695,1.0,1348.441,439.836,1.0,1327.248,509.84,1.0,1003.489,432.704,1.0,1009.465,470.654,1.0,1009.659,502.996,1.0,1240.657,123.396,1.0,1235.155,234.422,0.9750000238418579,1230.641,327.268,0.9919999837875366,376.179,41.693,0.996999979019165,405.958,99.343,0.9739999771118164,438.741,194.845,0.9940000176429749
477,983.071,452.629,1.0,1028.689,488.695,1.0,1348.441,439.836,1.0,1327.182,509.84,1.0,1003.34,432.628,1.0,1009.465,470.783,1.0,1009.659,503.006,1.0,1241.237,123.792,1.0,1235.155,234.422,0.9829999804496765,1230.445,327.167,0.9890000224113464,376.179,44.497,0.9980000257492065,405.958,100.638,0.953000009059906,438.741,194.845,0.9950000047683716
478,983.071,452.237,1.0,1027.888,488.554,1.0,1348.639,439.836,1.0,1327.182,509.68,1.0,1003.34,432.628,1.0,1009.465,470.283,1.0,1009.512,503.006,1.0,1241.65,123.792,1.0,1234.866,234.46,0.9850000143051147,1230.005,327.126,0.9860000014305115,376.179,44.497,0.996999979019165,405.958,101.279,0.9269999861717224,438.741,194.845,0.9950000047683716
479,983.368,452.237,1.0,1026.539,486.858,1.0,1348.696,439.474,1.0,1327.182,509.666,1.0,1003.489,432.628,1.0,1009.265,471.152,1.0,1009.459,503.006,1.0,1241.64,123.306,0.9990000128746033,1234.791,234.907,0.984000027179718,1230.424,327.167,0.9850000143051147,376.111,44.497,0.9959999918937683,404.443,101.279,0.968999981880188,434.922,190.822,0.9589999914169312
480,983.407,452.237,1.0,1025.775,486.858,1.0,1348.734,439.474,1.0,1327.211,509.275,1.0,1003.993,432.659,1.0,1008.772,471.152,1.0,1009.141,503.205,1.0,1241.65,123.306,1.0,1234.581,234.907,0.9800000190734863,1230.319,327.126,0.9900000095367432,375.387,43.126,0.996999979019165,404.443,101.279,0.9700000286102295,434.922,190.54,0.9860000014305115
481,983.68,452.873,1.0,1026.109,486.858,1.0,1348.921,439.378,1.0,1327.338,509.275,1.0,1003.993,432.726,1.0,1009.265,471.089,1.0,1009.141,502.976,1.0,1241.687,123.459,0.9990000128746033,1234.361,234.907,0.9769999980926514,1230.005,327.163,0.9819999933242798,375.387,43.126,0.9980000257492065,404.443,101.043,0.9670000076293945,434.922,190.54,0.9919999837875366
482,983.68,452.873,1.0,1025.775,486.524,1.0,1348.921,439.378,1.0,1327.49,509.275,1.0,1004.078,432.767,1.0,1009.877,471.022,1.0,1008.249,502.976,1.0,1241.65,123.306,0.9990000128746033,1234.352,234.565,0.9769999980926514,1230.038,327.163,0.9850000143051147,375.348,43.126,0.9990000128746033,403.374,100.901,0.9710000157356262,435.818,190.442,0.9950000047683716
483,983.68,452.873,1.0,1025.328,486.524,1.0,1348.832,439.185,1.0,1327.696,509.485,1.0,1003.993,432.812,1.0,1009.733,471.022,1.0,1008.249,502.976,1.0,1241.643,123.421,0.9990000128746033,1234.164,234.525,0.9700000286102295,1230.179,327.163,0.9900000095367432,375.348,43.153,0.9980000257492065,403.374,100.354,0.9760000109672546,435.818,189.697,0.9959999918937683
484,983.1,452.604,1.0,1025.328,486.524,1.0,1348.832,439.185,1.0,1327.767,509.649,1.0,1003.966,433.145,1.0,1010.04,470.943,1.0,1008.184,503.0,1.0,1241.687,123.421,0.9990000128746033,1234.164,234.525,0.9700000286102295,1230.179,327.094,0.9890000224113464,375.348,43.153,0.9990000128746033,403.374,100.354,0.9800000190734863,435.818,190.442,0.9950000047683716
485,982.327,452.604,1.0,1025.706,486.524,1.0,1348.728,439.185,1.0,1327.767,509.845,1.0,1003.558,432.812,1.0,1010.083,470.567,1.0,1008.113,503.0,1.0,1241.643,122.915,0.9990000128746033,1233.796,234.565,0.9629999995231628,1230.179,327.094,0.9900000095367432,374.051,43.153,0.9990000128746033,400.34,100.354,0.9679999947547913,432.575,192.314,0.9919999837875366
486,982.327,452.604,1.0,1025.706,488.641,1.0,1348.677,439.177,1.0,1327.696,509.845,1.0,1003.558,432.812,1.0,1010.083,470.567,1.0,1008.113,503.339,1.0,1241.604,122.829,0.9990000128746033,1233.796,234.525,0.9760000109672546,1230.179,326.96,0.9860000014305115,374.051,42.789,0.9980000257492065,399.476,102.635,0.9739999771118164,428.342,196.306,0.996999979019165
487,982.122,453.105,1.0,1025.871,488.641,1.0,1348.502,439.177,1.0,1327.648,509.653,1.0,1003.558,432.812,1.0,1010.046,470.35,1.0,1008.09,503.339,1.0,1241.643,122.915,0.9990000128746033,1233.796,234.753,0.9769999980926514,1230.227,326.953,0.9829999804496765,374.051,42.789,0.9990000128746033,398.022,103.725,0.9729999899864197,425.542,198.851,0.996999979019165
488,982.122,453.105,1.0,1027.034,488.641,1.0,1348.329,439.179,1.0,1327.648,509.653,1.0,1003.632,432.793,1.0,1010.046,470.557,1.0,1007.868,503.339,1.0,1241.659,122.915,0.9990000128746033,1234.134,234.785,0.9710000157356262,1230.239,326.953,0.9869999885559082,374.051,42.789,0.9980000257492065,396.335,105.865,0.9779999852180481,417.001,206.655,0.9980000257492065
489,982.122,453.105,1.0,1027.306,488.542,1.0,1348.303,439.179,1.0,1327.633,509.653,1.0,1003.632,432.793,1.0,1009.852,470.557,1.0,1007.728,503.339,1.0,1241.659,122.929,0.9990000128746033,1234.054,234.818,0.9779999852180481,1230.239,326.953,0.984000027179718,374.051,42.508,0.9980000257492065,391.075,105.974,0.9929999709129333,405.839,209.584,0.9980000257492065
490,982.468,453.105,1.0,1027.375,488.167,1.0,1348.329,439.179,1.0,1327.534,509.653,1.0,1003.632,432.793,1.0,1009.852,470.557,1.0,1007.696,503.299,1.0,1241.714,123.052,0.9990000128746033,1234.054,234.818,0.9769999980926514,1230.353,326.946,0.9900000095367432,371.13,42.747,0.9990000128746033,384.945,106.718,0.9909999966621399,390.689,212.565,0.9959999918937683
491,982.494,453.105,1.0,1029.13,487.466,1.0,1348.393,439.301,1.0,1327.45,509.686,1.0,1003.632,432.793,1.0,1009.852,470.35,1.0,1007.696,503.299,1.0,1241.808,123.099,0.9990000128746033,1234.054,234.928,0.9810000061988831,1230.353,326.893,0.9900000095367432,370.797,42.817,0.9980000257492065,379.994,107.854,0.9900000095367432,379.055,213.938,0.996999979019165
492,983.151,452.575,1.0,1029.13,487.393,1.0,1348.313,439.301,1.0,1327.309,509.686,1.0,1003.51,432.506,1.0,1009.852,470.293,1.0,1007.696,503.299,1.0,1241.808,123.178,0.9990000128746033,1234.134,235.004,0.9789999723434448,1230.353,326.853,0.9890000224113464,370.797,42.817,0.9990000128746033,376.976,108.488,0.9940000176429749,373.066,213.938,0.9959999918937683
493,983.151,452.575,1.0,1029.344,487.393,1.0,1348.313,439.434,1.0,1327.309,509.62,1.0,1003.51,432.506,1.0,1009.235,470.293,0.9990000128746033,1007.69,503.299,1.0,1241.808,123.178,0.9990000128746033,1234.154,235.004,0.9760000109672546,1230.273,326.852,0.9909999966621399,371.13,42.747,0.9990000128746033,374.785,108.56,0.9919999837875366,362.059,213.938,0.9959999918937683
494,983.456,453.14,1.0,1029.344,487.393,1.0,1348.313,439.434,1.0,1327.309,509.537,1.0,1003.708,432.506,1.0,1009.378,470.293,1.0,1007.69,503.299,1.0,1241.775,123.178,0.9990000128746033,1234.17,234.928,0.9810000061988831,1230.273,326.852,0.9900000095367432,371.453,42.747,0.9990000128746033,371.916,108.488,0.9950000047683716,355.059,210.643,0.9950000047683716
495,983.596,452.681,1.0,1029.344,487.393,1.0,1348.258,439.506,1.0,1327.438,509.213,1.0,1003.708,433.058,1.0,1009.089,470.391,1.0,1007.398,503.392,1.0,1241.655,123.13,0.9990000128746033,1234.17,234.622,0.9660000205039978,1230.211,326.823,0.9919999837875366,372.302,42.633,0.9980000257492065,369.548,108.488,0.9940000176429749,344.629,206.661,0.9829999804496765
496,984.082,452.681,1.0,1029.105,487.473,1.0,1348.201,439.506,1.0,1327.552,509.213,1.0,1003.661,433.061,1.0,1009.378,470.391,1.0,1007.104,503.297,1.0,1241.561,123.13,0.9990000128746033,1234.154,234.613,0.9649999737739563,1230.211,326.823,0.9919999837875366,372.302,41.417,0.9929999709129333,362.267,101.283,0.9869999885559082,331.458,200.966,0.9950000047683716
497,984.082,453.243,1.0,1029.105,487.511,1.0,1348.149,439.506,1.0,1327.569,509.213,1.0,1003.785,433.064,1.0,1009.378,470.391,1.0,1006.556,503.297,1.0,1241.458,123.073,0.9990000128746033,1233.802,234.216,0.9639999866485596,1230.63,326.908,0.9929999709129333,372.302,41.044,0.9959999918937683,361.961,100.751,0.9800000190734863,320.925,192.0,0.9829999804496765
498,984.082,453.243,1.0,1028.703,488.445,1.0,1347.935,439.18,1.0,1327.569,509.224,1.0,1003.661,433.064,1.0,1009.378,470.092,1.0,1006.556,503.305,1.0,1241.458,123.13,0.9990000128746033,1233.802,234.505,0.9679999947547913,1230.63,327.182,0.9900000095367432,371.033,38.538,0.996999979019165,357.046,99.178,0.9929999709129333,307.386,178.879,0.9959999918937683
499,984.082,452.817,1.0,1028.703,488.702,1.0,1347.92,439.18,1.0,1327.552,509.229,1.0,1003.661,433.061,1.0,1009.182,469.87,1.0,1006.556,503.305,1.0,1240.98,123.263,0.9990000128746033,1233.802,234.505,0.968999981880188,1230.211,327.288,0.9900000095367432,370.99,38.333,0.9959999918937683,353.263,96.635,0.9900000095367432,300.333,173.055,0.9909999966621399
500,983.658,452.817,1.0,1028.703,488.713,1.0,1347.115,439.18,1.0,1327.084,511.527,1.0,1003.987,433.064,1.0,1009.182,469.614,0.9990000128746033,1006.628,503.297,1.0,1240.268,124.861,0.9990000128746033,1234.758,234.505,0.984000027179718,1227.259,329.859,0.9980000257492065,370.99,38.333,0.9950000047683716,352.998,96.341,0.9929999709129333,300.229,170.258,0.9929999709129333
501,983.658,452.143,1.0,1028.703,488.961,1.0,1347.024,439.18,1.0,1327.069,511.527,1.0,1004.045,433.064,1.0,1008.176,469.614,1.0,1006.628,502.724,1.0,1240.268,125.325,0.9990000128746033,1234.758,234.505,0.9850000143051147,1227.221,329.859,0.9980000257492065,370.99,38.333,0.9959999918937683,352.998,96.341,0.9929999709129333,300.229,170.258,0.9929999709129333
502,983.658,452.075,1.0,1028.937,488.961,1.0,1347.024,439.235,1.0,1326.861,511.537,1.0,1004.045,432.799,1.0,1008.176,469.614,1.0,1006.637,502.724,1.0,1240.268,125.395,0.9990000128746033,1234.874,234.599,0.984000027179718,1227.156,329.9,0.9980000257492065,371.033,38.37,0.9950000047683716,353.263,96.635,0.9919999837875366,300.229,170.258,0.9940000176429749
503,983.809,451.707,1.0,1028.949,488.961,1.0,1347.024,439.378,1.0,1326.803,511.679,1.0,1004.045,433.608,1.0,1008.053,469.614,1.0,1006.637,502.572,1.0,1240.314,125.395,0.9990000128746033,1234.913,234.599,0.9869999885559082,1227.156,329.927,0.9980000257492065,371.112,38.584,0.9950000047683716,354.474,97.967,0.9950000047683716,300.853,170.604,0.9929999709129333
504,983.809,451.707,0.9990000128746033,1029.029,488.954,1.0,1349.105,441.533,1.0,1326.898,511.688,1.0,1003.599,433.608,1.0,1008.053,469.687,1.0,1006.628,502.572,1.0,1241.388,125.325,0.9990000128746033,1234.913,234.6,0.9879999756813049,1227.22,329.9,0.9980000257492065,373.851,41.956,0.996999979019165,355.463,98.996,0.9950000047683716,301.377,171.034,0.9929999709129333
505,983.809,451.707,1.0,1029.211,488.86,1.0,1349.105,441.63,1.0,1326.742,511.688,1.0,1003.498,433.606,1.0,1008.976,469.919,1.0,1006.912,501.864,1.0,1241.388,125.135,0.9990000128746033,1234.925,234.703,0.9879999756813049,1227.22,329.856,0.9980000257492065,375.92,41.956,0.9980000257492065,356.78,99.694,0.9950000047683716,303.807,171.748,0.9850000143051147
506,983.809,452.033,1.0,1029.561,488.405,1.0,1349.105,441.632,1.0,1326.413,512.081,1.0,1003.201,433.542,1.0,1008.976,470.134,1.0,1006.912,501.502,1.0,1241.388,125.041,0.9990000128746033,1235.406,234.835,0.9890000224113464,1227.411,326.252,0.9980000257492065,377.783,41.956,0.9980000257492065,356.801,99.694,0.9940000176429749,304.774,171.748,0.9919999837875366
507,983.672,452.215,1.0,1030.076,488.405,1.0,1349.105,441.63,1.0,1326.413,512.479,1.0,1002.642,433.542,1.0,1008.166,470.134,1.0,1006.912,501.502,1.0,1240.716,124.769,0.9990000128746033,1235.522,234.845,0.9890000224113464,1227.525,326.006,0.9980000257492065,377.914,41.95,0.9980000257492065,358.256,99.694,0.9940000176429749,304.989,171.679,0.9909999966621399
508,983.535,452.215,1.0,1030.15,486.817,1.0,1349.181,441.533,1.0,1326.413,512.728,1.0,1002.395,433.174,1.0,1008.166,471.142,1.0,1006.871,501.3,1.0,1240.716,124.758,1.0,1235.583,234.861,0.9890000224113464,1227.525,325.952,0.9980000257492065,378.132,41.95,0.996999979019165,358.256,99.694,0.9940000176429749,304.989,171.256,0.9919999837875366
509,983.268,452.094,1.0,1030.15,486.817,1.0,1349.409,441.378,1.0,1326.413,512.728,1.0,1002.395,431.473,1.0,1008.166,471.153,1.0,1006.871,501.258,1.0,1240.716,124.561,0.9990000128746033,1235.554,234.861,0.9890000224113464,1227.522,325.777,0.9980000257492065,377.914,41.95,0.9980000257492065,358.256,99.694,0.9940000176429749,304.989,171.256,0.9929999709129333
510,983.223,452.094,1.0,1030.15,486.817,1.0,1349.436,441.34,1.0,1326.44,512.728,1.0,1002.395,431.272,1.0,1008.166,471.202,1.0,1006.871,501.254,1.0,1240.716,124.561,0.9990000128746033,1235.554,234.867,0.9900000095367432,1227.525,325.777,0.9980000257492065,377.783,42.819,0.996999979019165,356.677,99.931,0.9950000047683716,304.899,171.026,0.9929999709129333
511,983.223,452.094,1.0,1029.882,486.828,1.0,1349.493,441.253,1.0,1326.517,512.704,1.0,1002.154,431.211,1.0,1008.166,471.233,1.0,1006.871,501.258,1.0,1240.716,124.561,0.9990000128746033,1235.643,234.867,0.9900000095367432,1227.522,325.831,0.9980000257492065,375.804,42.972,0.9980000257492065,356.298,100.231,0.9940000176429749,304.299,170.872,0.9900000095367432
512,983.223,452.094,1.0,1029.882,487.079,1.0,1349.493,441.158,1.0,1326.517,512.697,1.0,1002.639,431.211,1.0,1008.477,471.33,1.0,1006.812,501.258,1.0,1240.729,124.596,0.9990000128746033,1235.711,234.923,0.9900000095367432,1227.361,325.831,0.9980000257492065,375.666,43.141,0.9980000257492065,356.298,100.254,0.9929999709129333,304.156,170.872,0.9890000224113464
513,984.53,452.61,1.0,1029.751,487.079,1.0,1349.493,440.982,1.0,1326.547,512.588,1.0,1002.655,431.272,1.0,1008.477,471.33,1.0,1006.812,506.279,1.0,1240.682,124.596,0.9990000128746033,1235.882,234.76,0.9890000224113464,1227.208,325.831,0.9980000257492065,375.582,43.141,0.9980000257492065,356.298,100.254,0.9940000176429749,303.987,170.872,0.9900000095367432
514,984.53,452.61,1.0,1029.882,486.828,1.0,1348.898,440.982,1.0,1326.732,512.419,1.0,1002.655,431.272,1.0,1008.206,471.33,1.0,1006.812,506.279,1.0,1240.643,124.596,0.9990000128746033,1236.093,234.916,0.9919999837875366,1227.167,325.838,0.9980000257492065,375.666,43.141,0.9980000257492065,355.98,100.366,0.9950000047683716,303.203,172.159,0.9850000143051147
515,984.725,452.868,1.0,1029.408,486.508,1.0,1348.891,440.92,1.0,1326.732,512.188,1.0,1002.639,433.385,1.0,1008.097,471.33,1.0,1006.812,506.279,1.0,1240.643,124.596,0.9990000128746033,1236.093,234.916,0.9919999837875366,1227.167,325.953,0.9980000257492065,375.666,43.144,0.9980000257492065,355.98,100.366,0.9950000047683716,303.203,172.159,0.9879999756813049
516,984.725,453.055,1.0,1029.408,486.508,1.0,1348.891,440.849,1.0,1326.753,512.092,1.0,1002.658,433.385,1.0,1008.071,471.085,1.0,1006.83,505.223,1.0,1240.577,124.596,0.9990000128746033,1236.093,234.916,0.9909999966621399,1227.167,325.953,0.9980000257492065,375.084,43.228,0.9980000257492065,355.98,100.718,0.9940000176429749,303.189,172.179,0.9879999756813049
517,982.872,453.23,1.0,1027.785,486.508,1.0,1348.891,440.842,1.0,1326.755,512.088,1.0,1002.658,433.414,1.0,1007.529,470.39,1.0,1009.933,505.223,1.0,1240.577,124.75,0.9990000128746033,1236.093,234.9,0.9900000095367432,1227.233,325.985,0.9980000257492065,375.084,43.518,0.9980000257492065,355.696,100.718,0.9940000176429749,303.189,172.159,0.984000027179718
518,981.947,453.246,1.0,1027.785,487.25,1.0,1348.896,440.92,1.0,1326.755,512.031,1.0,1002.577,433.385,1.0,1007.529,470.038,1.0,1009.933,505.223,1.0,1240.643,125.053,0.9990000128746033,1235.986,234.9,0.9909999966621399,1227.328,325.985,0.9980000257492065,375.084,43.518,0.9980000257492065,355.373,100.366,0.9940000176429749,303.674,171.959,0.9850000143051147
519,981.947,453.266,1.0,1027.785,487.287,1.0,1348.947,440.829,1.0,1326.722,512.031,1.0,1002.577,433.334,1.0,1007.529,470.038,1.0,1009.933,505.304,1.0,1240.679,125.053,0.9990000128746033,1235.96,234.891,0.9919999837875366,1227.569,326.051,0.9980000257492065,375.084,43.616,0.9980000257492065,355.373,100.075,0.9940000176429749,304.721,170.865,0.9900000095367432
520,981.947,453.266,1.0,1027.912,487.664,1.0,1349.014,440.829,1.0,1326.039,511.529,1.0,1002.707,433.334,1.0,1007.67,470.39,1.0,1009.88,505.304,1.0,1240.802,125.053,0.9990000128746033,1235.092,234.507,0.9900000095367432,1227.577,326.15,0.9980000257492065,375.084,43.723,0.9980000257492065,355.373,100.239,0.9950000047683716,304.919,167.647,0.9900000095367432
521,982.137,453.27,1.0,1028.064,487.664,1.0,1349.141,440.829,1.0,1326.039,510.818,1.0,1003.153,433.414,1.0,1007.847,470.451,1.0,1009.677,505.304,1.0,1240.802,124.997,1.0,1235.084,234.506,0.9890000224113464,1228.137,326.546,0.9959999918937683,375.313,43.662,0.9980000257492065,355.806,99.889,0.9950000047683716,305.345,165.993,0.9869999885559082
522,982.274,453.354,1.0,1028.299,487.664,1.0,1349.142,440.895,1.0,1326.039,510.81,1.0,1003.546,433.441,1.0,1007.872,470.55,1.0,1009.019,502.445,1.0,1240.679,124.997,1.0,1234.902,234.411,0.9900000095367432,1228.137,326.546,0.9959999918937683,375.468,43.662,0.996999979019165,355.806,99.889,0.9950000047683716,306.16,165.993,0.9900000095367432
523,982.934,453.285,1.0,1028.299,488.574,1.0,1349.202,440.895,1.0,1326.039,510.81,1.0,1003.546,433.441,1.0,1008.02,471.173,1.0,1008.782,502.428,1.0,1240.671,124.997,1.0,1234.775,234.267,0.9900000095367432,1228.137,326.546,0.9959999918937683,375.95,43.723,0.996999979019165,356.203,100.239,0.9940000176429749,307.216,165.993,0.9919999837875366
524,982.934,453.365,1.0,1028.172,488.187,1.0,1349.202,440.917,1.0,1325.955,510.81,1.0,1003.505,433.505,1.0,1008.02,471.173,1.0,1006.337,502.428,1.0,1240.229,125.088,1.0,1234.321,234.267,0.9860000014305115,1227.483,326.073,0.9980000257492065,376.117,43.664,0.9980000257492065,356.203,100.389,0.9940000176429749,307.694,166.724,0.9909999966621399
525,983.625,453.887,1.0,1028.172,487.579,1.0,1349.142,440.917,1.0,1325.815,511.016,1.0,1003.505,433.505,1.0,1008.02,471.173,1.0,1006.337,502.445,1.0,1239.576,125.135,1.0,1234.182,234.178,0.9860000014305115,1227.482,326.073,0.9980000257492065,376.117,43.662,0.9980000257492065,357.39,100.389,0.9950000047683716,308.809,167.988,0.9890000224113464
526,983.115,453.887,1.0,1028.172,487.579,1.0,1349.138,440.946,1.0,1325.667,511.32,1.0,1003.505,433.365,1.0,1008.389,471.056,1.0,1006.333,505.193,1.0,1239.576,125.166,1.0,1234.164,234.226,0.9850000143051147,1227.377,326.035,0.9980000257492065,376.135,43.112,0.9990000128746033,357.847,100.428,0.9950000047683716,310.925,168.034,0.9900000095367432
527,983.115,453.887,1.0,1027.721,487.267,1.0,1349.064,440.946,1.0,1325.664,511.352,1.0,1003.505,433.365,1.0,1008.336,470.379,1.0,1006.337,505.193,1.0,1240.229,125.198,1.0,1234.164,234.226,0.9860000014305115,1227.377,326.073,0.9980000257492065,376.184,42.854,0.996999979019165,360.668,100.968,0.9929999709129333,311.618,171.951,0.9900000095367432
