scorer,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000
372,1054.193,419.683,1.0,1057.075,379.473,1.0,1055.309,348.996,1.0,1264.819,619.328,1.0,1258.638,664.222,1.0,1244.774,704.651,1.0,343.731,301.18,0.9990000128746033,410.305,436.508,0.996999979019165,469.605,556.431,0.9990000128746033,263.849,53.266,0.9990000128746033,311.621,115.958,0.9990000128746033,344.251,200.646,1.0
373,1054.185,419.683,1.0,1057.081,379.398,1.0,1055.309,349.022,1.0,1264.759,619.328,1.0,1258.653,664.3,1.0,1244.774,704.662,1.0,343.93,301.18,0.9990000128746033,410.16,436.508,0.996999979019165,469.605,556.419,0.9990000128746033,263.849,53.4,0.9990000128746033,311.621,115.958,0.9990000128746033,344.251,200.646,1.0
374,1054.193,419.683,1.0,1057.075,379.336,1.0,1055.29,349.022,1.0,1264.759,619.3,1.0,1258.714,664.3,1.0,1244.706,704.662,1.0,343.93,301.122,0.9980000257492065,409.946,435.77,0.9950000047683716,470.416,556.419,0.9990000128746033,263.849,53.268,0.9990000128746033,311.815,115.872,0.9990000128746033,344.111,200.646,1.0
375,1054.231,419.717,1.0,1057.075,379.332,1.0,1055.241,349.022,1.0,1264.819,619.201,1.0,1258.818,664.222,1.0,1244.706,704.556,1.0,343.617,301.122,0.9990000128746033,409.825,435.654,0.9950000047683716,470.438,556.431,0.9990000128746033,263.355,53.419,0.9990000128746033,311.922,115.872,0.9990000128746033,344.051,200.643,1.0
376,1054.138,419.874,1.0,1057.039,379.332,1.0,1054.95,349.024,1.0,1264.888,619.123,1.0,1259.11,664.183,1.0,1244.706,704.428,1.0,343.617,301.121,0.9980000257492065,406.535,435.654,0.9929999709129333,470.498,556.617,0.9980000257492065,263.355,53.534,0.9990000128746033,312.003,115.519,0.9990000128746033,343.536,200.643,1.0
377,1054.138,419.967,1.0,1057.036,379.328,1.0,1054.95,349.077,1.0,1264.888,619.123,1.0,1259.136,663.664,1.0,1244.8,704.428,1.0,343.708,301.122,0.9980000257492065,406.158,435.77,0.9929999709129333,470.618,556.617,0.9980000257492065,263.355,53.534,0.9990000128746033,311.922,115.424,0.9990000128746033,343.391,200.496,1.0
378,1054.227,420.042,1.0,1057.02,379.281,1.0,1054.95,349.077,1.0,1264.888,619.123,1.0,1259.518,663.637,1.0,1245.137,704.428,1.0,343.708,301.122,0.9990000128746033,405.603,436.094,0.9940000176429749,470.762,556.617,0.9980000257492065,263.416,53.534,0.9990000128746033,311.922,115.424,0.9990000128746033,343.391,200.496,1.0
379,1054.227,420.082,1.0,1057.036,379.328,1.0,1055.325,349.077,1.0,1264.653,619.408,1.0,1259.562,663.664,1.0,1245.137,704.52,1.0,343.78,301.61,0.9990000128746033,405.405,436.445,0.9950000047683716,472.952,556.317,0.9980000257492065,263.416,53.534,0.9990000128746033,311.998,115.519,0.9990000128746033,343.454,200.389,0.9990000128746033
380,1054.227,420.114,1.0,1057.036,379.404,1.0,1055.37,349.209,1.0,1264.545,619.529,1.0,1259.571,663.699,1.0,1245.117,704.52,1.0,343.919,301.61,0.9980000257492065,404.866,437.356,0.9929999709129333,472.952,556.317,0.9980000257492065,263.416,53.64,0.9990000128746033,312.082,116.014,0.9990000128746033,343.391,200.416,1.0
381,1054.326,420.114,1.0,1057.067,379.369,1.0,1055.679,355.887,1.0,1264.545,619.529,1.0,1259.571,663.699,1.0,1245.117,704.545,1.0,343.78,301.693,0.9990000128746033,404.791,437.356,0.9929999709129333,472.952,556.317,0.996999979019165,263.281,53.28,0.9990000128746033,312.082,116.168,0.9990000128746033,343.391,200.496,1.0
382,1054.42,420.082,1.0,1057.067,379.369,1.0,1055.37,349.209,1.0,1264.608,619.408,1.0,1259.571,664.025,1.0,1244.765,704.545,1.0,343.78,301.816,0.9990000128746033,404.753,437.356,0.9940000176429749,472.844,556.317,0.996999979019165,263.179,53.64,0.9990000128746033,312.082,116.168,0.9990000128746033,343.354,200.583,0.9990000128746033
383,1054.469,420.114,1.0,1057.067,379.369,1.0,1055.557,355.878,1.0,1264.608,619.108,1.0,1259.406,664.069,1.0,1244.606,704.593,1.0,343.213,302.385,0.9990000128746033,404.481,435.992,0.9940000176429749,470.376,556.407,0.9980000257492065,263.091,53.473,0.9990000128746033,312.109,116.168,0.9990000128746033,343.347,200.583,1.0
384,1054.491,420.097,1.0,1057.075,379.317,1.0,1055.557,355.887,1.0,1264.518,619.028,1.0,1259.33,664.126,1.0,1244.591,704.593,1.0,343.027,302.603,1.0,404.481,435.855,0.9950000047683716,470.376,556.485,0.9990000128746033,263.179,53.65,0.9990000128746033,312.109,116.131,0.9990000128746033,343.314,200.751,1.0
385,1054.491,420.07,1.0,1057.054,379.317,1.0,1055.499,355.878,1.0,1264.518,618.986,1.0,1259.312,664.069,1.0,1244.591,704.593,1.0,343.027,302.604,0.9990000128746033,404.753,435.815,0.9959999918937683,470.653,556.473,0.9980000257492065,263.281,53.64,0.9990000128746033,312.109,116.168,0.9990000128746033,343.314,200.785,1.0
386,1054.562,420.05,1.0,1057.054,379.315,1.0,1055.304,355.706,1.0,1264.462,618.934,1.0,1259.312,664.025,1.0,1244.598,704.566,1.0,343.213,303.509,0.9990000128746033,404.311,435.815,0.9959999918937683,470.653,556.651,0.9980000257492065,263.091,53.64,0.9990000128746033,312.209,116.208,0.9990000128746033,343.347,200.785,1.0
387,1054.562,420.078,1.0,1057.054,379.315,1.0,1055.499,355.706,1.0,1264.462,618.925,1.0,1259.265,663.71,1.0,1244.598,704.532,1.0,343.334,303.781,1.0,405.1,435.695,0.996999979019165,470.574,556.651,0.9980000257492065,263.457,53.64,0.9990000128746033,312.212,116.208,0.9990000128746033,343.347,200.751,1.0
388,1054.562,420.05,1.0,1057.024,379.315,1.0,1055.499,355.573,1.0,1264.462,618.885,1.0,1259.265,663.71,1.0,1244.744,704.489,1.0,343.653,303.926,1.0,405.231,435.695,0.9959999918937683,470.574,556.72,0.9980000257492065,263.457,53.77,0.9990000128746033,312.254,116.131,0.9990000128746033,343.347,200.744,1.0
389,1054.472,420.05,1.0,1057.004,379.32,1.0,1055.499,355.573,1.0,1264.551,618.885,1.0,1259.265,663.612,1.0,1244.777,704.489,1.0,343.686,303.926,1.0,405.231,435.695,0.9950000047683716,470.065,556.835,0.9980000257492065,263.486,53.64,0.9990000128746033,312.254,115.993,0.9990000128746033,343.347,200.724,1.0
390,1054.456,420.007,1.0,1056.969,379.32,1.0,1055.692,355.529,1.0,1264.551,618.885,1.0,1259.265,663.612,1.0,1244.777,704.489,1.0,343.713,303.926,1.0,405.1,435.695,0.9959999918937683,470.032,556.949,0.9980000257492065,263.356,53.77,0.9990000128746033,312.254,115.993,0.9990000128746033,343.277,200.724,1.0
391,1054.446,419.97,1.0,1056.969,379.551,1.0,1055.705,355.573,1.0,1264.551,618.964,1.0,1259.202,663.669,1.0,1244.814,704.489,1.0,344.107,303.613,0.9990000128746033,405.1,435.695,0.9940000176429749,469.839,556.835,0.9980000257492065,263.356,53.77,0.9990000128746033,312.214,115.993,0.9990000128746033,343.138,200.724,1.0
392,1054.327,419.912,1.0,1056.924,379.551,1.0,1055.705,355.58,1.0,1264.427,619.059,1.0,1259.327,663.7,1.0,1244.92,704.489,1.0,344.396,303.495,1.0,404.887,435.976,0.9959999918937683,469.839,556.835,0.9980000257492065,263.227,53.877,0.9990000128746033,312.212,115.996,0.9990000128746033,343.138,200.752,1.0
393,1054.312,419.888,1.0,1056.924,379.551,1.0,1056.039,355.58,1.0,1264.334,619.059,1.0,1259.087,663.669,1.0,1244.933,704.498,1.0,344.396,302.356,0.9990000128746033,404.887,436.041,0.9959999918937683,469.812,556.778,0.9980000257492065,263.24,53.464,0.9990000128746033,312.202,115.996,0.9990000128746033,343.138,200.821,1.0
394,1054.284,419.882,1.0,1056.844,379.551,1.0,1056.04,355.794,1.0,1264.334,619.059,1.0,1259.072,663.669,1.0,1245.033,704.541,1.0,344.396,301.641,0.9990000128746033,404.887,436.59,0.9980000257492065,469.839,556.778,0.9980000257492065,263.24,53.464,0.9990000128746033,312.212,115.996,0.9990000128746033,343.165,200.821,1.0
395,1054.312,419.882,1.0,1056.655,379.834,1.0,1058.65,355.794,1.0,1264.302,618.863,1.0,1258.979,663.624,1.0,1245.033,704.555,1.0,343.79,301.641,0.9990000128746033,405.408,436.904,0.9959999918937683,469.997,556.778,0.9980000257492065,263.24,53.115,0.9990000128746033,312.202,115.83,0.9990000128746033,343.204,200.821,1.0
396,1054.284,419.301,1.0,1056.008,379.448,1.0,1058.65,355.602,0.6510000228881836,1264.302,618.863,1.0,1258.846,663.372,1.0,1244.933,704.555,1.0,343.503,301.445,0.9990000128746033,405.408,436.904,0.9959999918937683,469.997,556.783,0.9980000257492065,263.435,53.115,0.9990000128746033,312.212,115.59,0.9990000128746033,343.204,200.795,1.0
397,1054.171,419.091,1.0,1050.147,379.104,0.9779999852180481,1058.65,349.517,0.45399999618530273,1264.171,618.863,1.0,1258.846,663.099,1.0,1244.852,704.555,1.0,343.503,301.641,0.9990000128746033,405.408,438.069,0.996999979019165,470.55,556.783,0.9980000257492065,263.591,53.115,0.9990000128746033,312.252,115.559,0.9990000128746033,343.204,200.725,1.0
398,,,,,,,,,,1264.073,618.863,1.0,1258.846,663.099,1.0,1244.802,704.541,1.0,343.383,301.445,0.9990000128746033,405.408,439.022,0.9959999918937683,470.572,556.783,0.9980000257492065,263.602,53.39,0.9990000128746033,312.433,115.55,0.9990000128746033,343.204,200.441,1.0
399,,,,,,,,,,1264.012,618.963,1.0,1258.924,663.099,1.0,1244.434,704.53,1.0,343.383,301.445,0.9990000128746033,405.579,438.847,0.9909999966621399,471.169,556.097,0.9980000257492065,263.602,53.39,0.9990000128746033,312.47,115.55,0.9990000128746033,343.245,200.392,1.0
400,,,,,,,,,,1264.012,618.963,1.0,1259.064,662.891,1.0,1244.434,704.53,1.0,343.642,301.445,0.9990000128746033,405.579,439.016,0.9940000176429749,473.554,556.097,0.9980000257492065,263.723,53.428,0.9990000128746033,312.52,115.559,0.9990000128746033,343.51,200.392,1.0
401,,,,,,,,,,1264.012,618.963,1.0,1259.064,662.891,1.0,1244.434,704.53,1.0,343.903,302.219,0.9990000128746033,406.01,439.016,0.9950000047683716,473.554,556.097,0.9990000128746033,263.723,53.428,0.9990000128746033,312.77,115.796,0.9990000128746033,343.615,200.363,1.0
402,,,,,,,,,,1264.012,618.854,1.0,1258.978,664.087,1.0,1244.276,704.53,1.0,343.805,302.219,1.0,406.137,438.847,0.9950000047683716,473.554,556.159,0.9990000128746033,263.723,53.756,0.9990000128746033,312.77,115.985,0.9990000128746033,343.615,200.274,1.0
403,,,,,,,,,,1263.838,618.572,1.0,1259.008,663.833,1.0,1244.276,704.601,1.0,343.805,302.738,0.9990000128746033,406.137,437.62,0.9959999918937683,473.284,556.159,0.9990000128746033,263.689,53.756,0.9990000128746033,312.77,115.985,0.9990000128746033,343.615,200.238,1.0
404,,,,,,,,,,1263.838,618.527,1.0,1258.978,663.833,1.0,1244.054,704.682,1.0,343.805,303.416,1.0,406.01,436.827,0.9980000257492065,473.284,556.159,0.9980000257492065,263.689,53.756,0.9990000128746033,312.731,116.099,0.9990000128746033,343.614,200.141,1.0
405,,,,,,,,,,1263.838,618.527,1.0,1258.898,663.833,1.0,1244.054,704.709,1.0,343.805,302.738,0.9990000128746033,406.137,436.599,0.9940000176429749,471.391,556.159,0.9980000257492065,263.544,53.456,0.9990000128746033,312.731,116.099,0.9990000128746033,343.614,200.124,1.0
406,,,,,,,,,,1264.108,618.527,1.0,1258.898,663.659,1.0,1244.054,704.709,1.0,343.805,302.738,1.0,406.581,436.827,0.996999979019165,470.918,556.419,0.9990000128746033,263.44,53.423,0.9990000128746033,312.731,116.099,0.9990000128746033,343.614,200.124,1.0
407,,,,,,,,,,1264.131,618.527,1.0,1258.956,663.633,1.0,1244.149,704.709,1.0,343.987,302.49,0.9990000128746033,407.02,436.827,0.9959999918937683,470.918,556.528,0.996999979019165,263.146,52.551,0.9990000128746033,312.948,116.099,0.9990000128746033,343.852,200.141,1.0
408,,,,,,,,,,1264.177,618.527,1.0,1258.942,663.335,1.0,1244.201,704.576,1.0,343.987,302.49,0.9990000128746033,407.495,436.599,0.9929999709129333,470.567,556.528,0.9980000257492065,263.128,53.423,0.9990000128746033,312.999,116.099,0.9990000128746033,343.861,200.268,1.0
409,,,,,,,,,,1264.177,618.595,1.0,1258.956,663.294,1.0,1244.586,704.576,1.0,343.987,302.49,0.9990000128746033,409.934,436.464,0.9919999837875366,470.567,556.528,0.9980000257492065,263.118,53.456,0.9990000128746033,312.999,116.002,0.9990000128746033,343.874,200.268,1.0
410,,,,,,,,,,1264.261,618.6,1.0,1258.965,663.27,1.0,1244.601,704.576,1.0,344.245,303.689,0.9990000128746033,409.934,436.464,0.9909999966621399,470.412,556.458,0.9980000257492065,263.118,53.491,0.9990000128746033,312.948,115.971,0.9990000128746033,343.934,200.268,1.0
411,,,,,,,,,,1264.177,618.675,1.0,1259.18,663.26,1.0,1244.85,704.794,1.0,343.69,303.942,1.0,409.934,436.464,0.9919999837875366,470.469,556.343,0.9980000257492065,262.773,53.491,0.9990000128746033,312.86,115.621,0.9990000128746033,343.942,200.256,1.0
412,,,,,,,,,,1264.134,618.742,1.0,1259.18,663.177,1.0,1244.871,704.846,1.0,343.108,303.943,1.0,407.389,437.727,0.9950000047683716,470.469,556.183,0.9980000257492065,262.643,53.535,0.9990000128746033,312.777,115.621,0.9990000128746033,343.959,200.15,1.0
413,,,,,,,,,,1264.03,618.742,1.0,1259.205,663.26,1.0,1244.871,704.888,1.0,342.827,304.512,1.0,407.297,437.727,0.9950000047683716,470.077,556.166,0.9980000257492065,262.638,53.56,0.9990000128746033,312.777,115.621,0.9990000128746033,343.959,200.15,1.0
414,,,,,,,,,,1264.03,618.742,1.0,1259.18,663.26,1.0,1244.904,704.932,1.0,342.69,304.554,1.0,407.254,437.821,0.996999979019165,469.615,556.156,0.9980000257492065,262.638,53.491,0.9990000128746033,312.777,115.81,0.9990000128746033,344.0,200.15,1.0
415,,,,,,,,,,1264.03,618.742,1.0,1259.21,663.468,1.0,1244.904,704.932,1.0,342.68,304.554,1.0,407.065,437.727,0.9929999709129333,469.456,556.022,0.9990000128746033,262.638,53.403,0.9990000128746033,312.748,115.81,0.9990000128746033,344.0,200.427,1.0
416,,,,,,,,,,1264.03,619.015,1.0,1259.285,663.468,1.0,1244.793,704.932,1.0,342.68,304.554,1.0,407.065,437.727,0.9950000047683716,468.76,556.016,0.9990000128746033,262.638,53.671,0.9990000128746033,312.754,115.81,0.9990000128746033,344.042,200.427,1.0
417,,,,,,,,,,1264.072,619.069,1.0,1259.414,663.468,1.0,1244.739,704.753,1.0,342.68,304.292,1.0,407.254,437.228,0.9959999918937683,468.76,556.016,0.9990000128746033,262.638,53.041,0.9990000128746033,312.754,115.517,0.9990000128746033,344.042,200.427,1.0
418,,,,,,,,,,1264.569,619.137,1.0,1259.461,662.855,1.0,1244.681,704.671,1.0,342.68,304.023,1.0,407.401,437.228,0.9950000047683716,468.76,556.022,0.9980000257492065,262.638,53.041,0.9990000128746033,312.754,115.517,0.9990000128746033,344.1,200.134,1.0
419,,,,,,,,,,1264.569,619.149,1.0,1259.531,662.855,1.0,1244.394,704.411,1.0,342.247,303.972,1.0,407.401,436.932,0.996999979019165,468.76,556.103,0.9980000257492065,262.646,53.581,0.9990000128746033,312.748,115.517,0.9990000128746033,344.1,200.134,1.0
420,,,,,,,,,,1264.863,619.431,1.0,1259.583,662.855,1.0,1244.325,704.255,1.0,341.971,303.473,0.9990000128746033,407.401,436.932,0.996999979019165,468.277,556.12,0.9980000257492065,262.678,53.581,0.9990000128746033,312.754,115.742,0.9990000128746033,344.102,200.134,1.0
421,,,,,,,,,,1264.866,619.431,1.0,1259.583,662.557,1.0,1244.298,704.107,1.0,341.971,303.3,0.9990000128746033,407.475,436.932,0.996999979019165,468.277,556.15,0.9980000257492065,262.682,53.581,0.9990000128746033,312.885,116.002,0.9990000128746033,344.1,200.37,1.0
422,,,,,,,,,,1265.042,619.687,1.0,1259.689,663.056,1.0,1244.126,704.043,1.0,341.79,303.207,1.0,407.153,436.125,0.9950000047683716,468.43,556.188,0.9980000257492065,262.971,53.634,0.9990000128746033,313.017,116.155,0.9990000128746033,344.082,200.37,1.0
423,,,,,,,,,,1265.238,619.687,1.0,1259.689,663.056,1.0,1243.983,704.003,1.0,341.676,303.207,1.0,407.151,436.125,0.9819999933242798,469.038,556.23,0.9980000257492065,263.112,53.581,0.9990000128746033,313.017,116.245,0.9990000128746033,343.976,200.372,1.0
424,,,,,,,,,,1265.238,619.377,1.0,1259.65,663.01,1.0,1243.983,704.003,1.0,341.676,303.207,0.9990000128746033,407.153,436.28,0.9900000095367432,468.561,556.23,0.9980000257492065,263.128,53.361,0.9990000128746033,313.017,116.245,0.9990000128746033,343.769,200.372,1.0
425,,,,,,,,,,1265.212,619.377,1.0,1259.65,662.84,1.0,1244.05,703.938,1.0,342.38,303.207,0.9990000128746033,409.477,436.28,0.9909999966621399,468.795,556.188,0.9980000257492065,263.128,53.059,0.9990000128746033,313.017,116.345,0.9990000128746033,343.511,200.52,1.0
426,,,,,,,,,,1265.212,619.281,1.0,1259.809,662.84,1.0,1244.05,703.938,1.0,342.673,302.339,0.9990000128746033,409.477,436.28,0.9919999837875366,468.795,556.162,0.9980000257492065,263.128,52.962,0.9990000128746033,312.79,116.245,0.9990000128746033,343.511,200.556,1.0
427,,,,,,,,,,1265.143,619.281,1.0,1259.809,662.84,1.0,1244.247,703.979,1.0,342.745,303.218,0.9990000128746033,409.721,437.341,0.9940000176429749,468.561,556.089,0.9980000257492065,263.029,52.884,0.9990000128746033,312.79,116.245,0.9990000128746033,343.511,200.556,1.0
428,,,,,,,,,,1265.143,619.362,1.0,1259.957,662.84,1.0,1244.279,704.059,1.0,342.745,303.394,0.9990000128746033,409.721,437.471,0.9919999837875366,468.501,555.992,0.9980000257492065,263.029,52.884,0.9990000128746033,312.78,116.212,0.9990000128746033,343.87,200.556,1.0
429,,,,,,,,,,1265.093,619.362,1.0,1260.076,662.944,1.0,1244.407,704.059,1.0,342.694,303.397,0.9990000128746033,409.477,437.531,0.9940000176429749,468.501,556.089,0.9980000257492065,263.029,52.962,0.9990000128746033,312.78,116.212,0.9990000128746033,343.898,200.51,1.0
430,,,,,,,,,,1265.074,619.362,1.0,1260.078,663.177,1.0,1244.53,704.091,1.0,342.694,303.394,0.9990000128746033,409.721,437.531,0.9940000176429749,468.329,555.964,0.996999979019165,263.427,53.16,0.9990000128746033,312.694,116.12,0.9990000128746033,343.948,200.466,1.0
431,,,,,,,,,,1265.04,619.563,1.0,1260.196,663.31,1.0,1244.599,704.353,1.0,343.183,303.394,0.9990000128746033,409.721,437.341,0.9909999966621399,468.045,555.947,0.9980000257492065,263.427,53.16,0.9990000128746033,312.668,116.108,0.9990000128746033,344.014,200.371,1.0
432,,,,,,,,,,1265.074,619.362,1.0,1260.455,663.31,1.0,1244.685,704.456,1.0,343.183,302.289,0.9990000128746033,410.371,437.531,0.9890000224113464,468.225,555.964,0.9980000257492065,263.427,53.163,0.9990000128746033,312.668,116.075,0.9990000128746033,344.014,200.371,1.0
433,,,,,,,,,,1265.018,619.563,1.0,1260.455,663.31,1.0,1244.855,704.459,1.0,343.183,302.289,0.9990000128746033,410.371,437.531,0.9900000095367432,468.045,555.922,0.996999979019165,263.381,53.367,0.9990000128746033,312.668,116.075,1.0,343.948,200.371,1.0
434,,,,,,,,,,1265.018,619.608,1.0,1260.455,662.997,1.0,1244.855,704.456,1.0,343.323,302.289,0.9980000257492065,410.371,437.647,0.9800000190734863,467.725,555.922,0.9980000257492065,263.286,53.284,0.9990000128746033,312.715,116.108,1.0,343.884,200.218,1.0
435,,,,,,,,,,1264.95,619.608,1.0,1260.359,662.939,1.0,1244.855,704.353,1.0,343.756,303.364,0.9990000128746033,410.371,437.931,0.9900000095367432,467.507,555.922,0.996999979019165,263.092,53.288,0.9990000128746033,312.8,116.176,0.9990000128746033,343.775,200.135,1.0
436,,,,,,,,,,1264.95,619.666,1.0,1260.243,662.87,1.0,1244.685,704.129,1.0,343.776,303.364,0.9990000128746033,410.371,437.931,0.9860000014305115,467.507,555.922,0.996999979019165,263.092,53.288,0.9990000128746033,312.875,116.192,0.9990000128746033,343.775,200.029,1.0
437,,,,,,,,,,1264.918,619.704,1.0,1260.21,662.87,1.0,1244.665,704.107,1.0,343.756,303.408,0.9990000128746033,410.429,437.931,0.9860000014305115,467.507,555.903,0.9980000257492065,263.092,53.288,0.9990000128746033,312.885,116.208,0.9990000128746033,343.757,200.029,1.0
438,,,,,,,,,,1264.918,619.666,1.0,1260.21,662.838,1.0,1244.463,704.107,1.0,343.756,303.408,0.9980000257492065,410.562,437.549,0.9750000238418579,467.682,555.903,0.9980000257492065,262.939,53.284,0.9990000128746033,313.243,116.32,0.9990000128746033,343.757,200.029,1.0
439,,,,,,,,,,1264.918,619.666,1.0,1260.204,662.547,1.0,1244.463,704.107,1.0,343.756,303.408,0.9990000128746033,410.562,437.167,0.984000027179718,467.802,555.903,0.9980000257492065,263.07,53.224,0.9990000128746033,313.247,116.492,0.9990000128746033,343.569,199.989,1.0
440,,,,,,,,,,1264.918,619.651,1.0,1260.132,662.547,1.0,1244.432,704.107,1.0,343.679,303.413,0.9990000128746033,410.562,436.484,0.9800000190734863,467.974,555.903,0.9980000257492065,262.939,53.136,0.9990000128746033,313.324,116.67,0.9990000128746033,343.569,199.989,1.0
441,,,,,,,,,,1264.666,619.599,1.0,1260.132,662.838,1.0,1244.463,704.174,1.0,343.427,303.596,0.9990000128746033,410.562,436.484,0.9810000061988831,467.98,555.928,0.9980000257492065,263.07,53.224,0.9990000128746033,313.324,116.67,0.9990000128746033,343.569,199.87,1.0
442,,,,,,,,,,1264.666,619.586,1.0,1260.132,662.838,1.0,1244.511,704.258,1.0,343.679,303.413,0.9990000128746033,410.562,436.484,0.9760000109672546,467.98,556.037,0.9980000257492065,262.939,53.224,0.9990000128746033,313.324,116.67,0.9990000128746033,343.837,199.87,1.0
443,,,,,,,,,,1264.937,619.569,1.0,1260.132,662.909,1.0,1244.694,704.226,1.0,343.773,303.356,0.9990000128746033,411.214,436.416,0.9679999947547913,468.084,556.17,0.9980000257492065,263.07,53.604,0.9990000128746033,313.2,116.446,0.9990000128746033,343.839,199.86,1.0
444,,,,,,,,,,1265.095,619.569,1.0,1260.417,662.909,1.0,1244.694,704.397,1.0,343.773,303.356,0.9980000257492065,411.548,436.119,0.9620000123977661,468.18,556.17,0.9980000257492065,263.055,53.604,0.9990000128746033,313.095,116.446,0.9990000128746033,343.864,199.772,1.0
445,,,,,,,,,,1265.261,619.586,1.0,1260.664,662.808,1.0,1244.694,704.397,1.0,343.781,303.356,0.9990000128746033,411.548,435.623,0.9520000219345093,468.193,556.209,0.9980000257492065,263.379,53.608,0.9990000128746033,313.061,116.446,0.9990000128746033,344.099,199.772,1.0
446,,,,,,,,,,1265.345,619.704,1.0,1260.664,662.808,1.0,1244.796,704.226,1.0,343.894,303.356,0.9980000257492065,411.437,435.623,0.9580000042915344,468.238,556.17,0.9980000257492065,263.379,53.604,0.9990000128746033,313.016,116.393,0.9990000128746033,344.171,199.622,1.0
447,,,,,,,,,,1265.345,619.704,1.0,1260.677,662.873,1.0,1244.796,704.125,1.0,343.894,303.356,0.9990000128746033,411.257,436.119,0.9810000061988831,468.193,556.209,0.9980000257492065,263.615,53.608,0.9990000128746033,313.016,116.393,0.9990000128746033,344.171,199.536,1.0
448,1039.391,698.919,1.0,1042.287,651.618,1.0,1042.898,612.085,1.0,1265.335,619.732,1.0,1260.677,662.808,1.0,1244.757,704.059,1.0,343.998,305.148,0.9990000128746033,411.257,435.858,0.9810000061988831,468.18,556.1,0.9980000257492065,263.638,53.602,0.9990000128746033,312.994,116.393,0.9990000128746033,344.188,199.531,1.0
449,1039.391,698.713,1.0,1041.992,651.468,1.0,1041.823,610.547,1.0,1265.278,619.736,1.0,1260.735,662.808,1.0,1244.757,704.019,1.0,344.354,305.148,0.9990000128746033,411.257,436.169,0.9850000143051147,468.161,556.209,0.9980000257492065,263.793,53.582,0.9990000128746033,312.967,116.346,0.9990000128746033,344.099,199.536,1.0
450,1039.236,698.674,1.0,1041.892,651.225,1.0,1041.625,608.772,1.0,1265.335,619.836,1.0,1260.741,662.694,1.0,1244.866,704.059,1.0,344.354,304.894,0.9990000128746033,411.257,436.525,0.9700000286102295,467.863,556.241,0.9980000257492065,263.859,53.582,0.9990000128746033,312.967,116.216,0.9990000128746033,344.058,199.536,0.9990000128746033
451,1039.391,698.34,1.0,1041.892,651.225,1.0,1041.528,608.722,1.0,1265.278,619.836,1.0,1260.751,662.57,1.0,1244.824,704.125,1.0,344.354,304.894,0.9990000128746033,410.882,436.785,0.9649999737739563,467.863,556.36,0.9980000257492065,263.793,53.652,0.9990000128746033,312.967,116.192,0.9990000128746033,344.021,200.263,1.0
452,1039.236,697.922,1.0,1041.892,651.225,1.0,1041.625,608.722,1.0,1265.278,619.838,1.0,1260.741,662.57,1.0,1244.866,704.251,1.0,344.215,305.158,0.9990000128746033,410.416,436.915,0.9570000171661377,467.863,556.652,0.9980000257492065,263.792,53.582,0.9990000128746033,312.967,116.192,0.9990000128746033,344.021,200.263,1.0
453,1039.437,697.806,1.0,1041.892,651.22,1.0,1041.528,608.722,1.0,1265.236,619.838,1.0,1260.751,662.57,1.0,1245.018,704.438,1.0,344.09,304.894,1.0,410.416,436.915,0.9789999723434448,467.813,556.652,0.9990000128746033,263.792,53.561,0.9990000128746033,312.952,115.968,0.9990000128746033,344.004,200.512,1.0
