scorer,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000
256,1245.459,621.904,0.9319999814033508,1220.504,660.664,0.6759999990463257,1196.506,409.793,0.9010000228881836,1190.287,449.61,0.9940000176429749,1184.405,394.435,1.0,1184.09,430.701,0.9990000128746033,1183.891,470.479,1.0,267.681,318.563,0.8410000205039978,340.377,443.718,0.6179999709129333,428.086,567.791,0.9679999947547913,250.629,38.499,0.996999979019165,246.116,93.675,0.9919999837875366,222.044,161.102,0.9769999980926514
257,1245.459,621.904,0.9549999833106995,1220.48,660.618,0.7160000205039978,1196.506,409.793,0.8920000195503235,1190.372,449.338,0.9959999918937683,1184.53,394.435,1.0,1184.09,430.989,0.9990000128746033,1183.891,470.811,1.0,267.681,318.563,0.8330000042915344,340.377,443.309,0.8339999914169312,427.897,567.897,0.9660000205039978,250.629,38.499,0.996999979019165,246.116,93.638,0.9940000176429749,222.044,161.102,0.9779999852180481
258,1245.469,621.883,0.9449999928474426,1220.48,660.618,0.746999979019165,1196.286,410.111,0.5360000133514404,1190.386,449.135,0.9950000047683716,1184.53,394.269,1.0,1183.997,431.019,1.0,1184.023,471.306,1.0,267.681,318.269,0.781000018119812,340.519,443.331,0.6589999794960022,427.897,567.981,0.9760000109672546,250.629,38.499,0.9959999918937683,246.116,93.822,0.9919999837875366,222.025,160.981,0.9760000109672546
259,1251.067,621.684,0.9440000057220459,1220.352,660.664,0.8149999976158142,1195.593,410.111,0.27000001072883606,1194.371,447.206,0.9919999837875366,1184.764,393.862,1.0,1182.633,431.019,1.0,1184.111,471.658,1.0,267.842,318.151,0.6980000138282776,340.557,443.331,0.7269999980926514,427.773,568.078,0.9769999980926514,246.908,36.469,0.9959999918937683,245.756,93.822,0.9909999966621399,222.025,160.981,0.9779999852180481
260,1251.142,621.341,0.9869999885559082,1220.332,660.664,0.8700000047683716,1195.532,410.117,0.42100000381469727,1194.371,447.206,0.9890000224113464,1184.764,393.657,1.0,1182.592,430.989,0.9990000128746033,1184.111,471.658,1.0,267.842,317.824,0.8140000104904175,340.787,443.352,0.7289999723434448,427.357,568.078,0.9779999852180481,246.862,36.43,0.996999979019165,245.743,93.567,0.9909999966621399,222.025,161.168,0.9739999771118164
261,1251.142,621.341,0.9869999885559082,1220.332,660.652,0.8659999966621399,1195.532,410.117,0.3659999966621399,1194.371,447.206,0.9890000224113464,1184.605,393.657,1.0,1182.592,430.383,0.9990000128746033,1184.111,471.64,1.0,267.671,317.956,0.8050000071525574,340.787,443.352,0.675000011920929,427.174,567.981,0.9739999771118164,246.762,36.347,0.9959999918937683,245.756,93.491,0.9919999837875366,222.085,161.168,0.9789999723434448
262,1251.067,621.341,0.9700000286102295,1220.332,660.752,0.8960000276565552,1195.593,410.1,0.3050000071525574,1194.371,447.53,0.9980000257492065,1184.764,393.715,1.0,1182.592,430.383,0.9990000128746033,1183.081,471.64,1.0,267.671,317.956,0.8050000071525574,340.787,443.355,0.7480000257492065,426.949,567.286,0.9620000123977661,246.817,36.347,0.9959999918937683,245.979,93.567,0.9919999837875366,222.085,159.948,0.9810000061988831
263,1246.635,621.715,0.8899999856948853,1220.274,660.652,0.7990000247955322,1195.985,410.074,0.5569999814033508,1194.363,447.53,0.9940000176429749,1184.605,393.862,1.0,1182.401,430.383,1.0,1182.211,471.64,1.0,267.69,317.922,0.8209999799728394,340.603,443.485,0.6650000214576721,426.949,567.286,0.9509999752044678,246.762,36.145,0.9959999918937683,245.979,93.567,0.9919999837875366,222.388,161.395,0.9729999899864197
264,1246.565,621.729,0.8849999904632568,1219.883,660.428,0.7620000243186951,1196.033,409.928,0.4690000116825104,1194.363,447.53,0.9929999709129333,1184.466,393.888,1.0,1182.401,431.02,1.0,1182.211,471.629,1.0,267.69,317.922,0.7379999756813049,340.603,443.485,0.6740000247955322,426.873,567.115,0.9100000262260437,246.762,35.965,0.996999979019165,245.979,93.55,0.9940000176429749,222.29,159.627,0.9739999771118164
265,1246.433,625.437,0.9509999752044678,1220.107,660.206,0.7549999952316284,1196.107,409.928,0.6370000243186951,1194.474,447.338,0.9879999756813049,1184.414,393.888,1.0,1182.543,431.02,1.0,1182.211,471.629,1.0,267.69,317.956,0.8019999861717224,340.584,443.485,0.7020000219345093,426.949,567.286,0.9350000023841858,246.817,35.585,0.9980000257492065,245.996,93.862,0.9940000176429749,222.085,159.627,0.9789999723434448
266,1246.433,625.437,0.9620000123977661,1220.107,660.206,0.7590000033378601,1196.033,410.074,0.578000009059906,1194.986,447.338,0.9919999837875366,1183.899,393.888,1.0,1182.543,431.02,1.0,1183.825,471.437,1.0,267.71,318.008,0.7910000085830688,340.584,443.408,0.722000002861023,427.266,567.243,0.9589999914169312,246.894,35.585,0.9959999918937683,246.141,93.975,0.9950000047683716,221.962,159.653,0.9739999771118164
267,1246.433,625.437,0.9409999847412109,1220.087,660.206,0.7900000214576721,1196.46,410.935,0.46299999952316284,1195.228,447.247,0.9959999918937683,1183.22,392.928,1.0,1182.568,430.704,0.9990000128746033,1184.832,471.629,1.0,267.69,318.116,0.8040000200271606,340.562,443.408,0.703000009059906,427.302,567.448,0.9599999785423279,246.894,35.545,0.996999979019165,246.182,94.047,0.9940000176429749,221.962,159.807,0.9769999980926514
268,1246.433,621.748,0.921999990940094,1220.107,660.349,0.7739999890327454,1202.986,410.935,0.40799999237060547,1195.301,447.189,0.9980000257492065,1183.22,392.928,1.0,1182.718,430.633,0.9990000128746033,1184.953,471.437,1.0,267.71,318.116,0.7609999775886536,340.562,443.394,0.6679999828338623,427.447,567.335,0.906000018119812,247.131,35.545,0.996999979019165,246.182,94.064,0.9909999966621399,221.962,159.807,0.9760000109672546
269,1246.433,621.492,0.9020000100135803,1220.133,660.451,0.8009999990463257,1202.986,410.935,0.5139999985694885,1195.483,447.247,0.9980000257492065,1183.177,392.928,1.0,1182.976,430.633,0.9990000128746033,1184.953,471.555,1.0,267.688,318.008,0.7960000038146973,340.562,443.377,0.6399999856948853,427.447,567.619,0.949999988079071,247.131,35.787,0.996999979019165,246.182,94.224,0.9919999837875366,221.883,159.807,0.9769999980926514
270,1250.944,621.492,0.949999988079071,1220.238,660.451,0.8899999856948853,1195.746,411.039,0.7459999918937683,1195.728,447.36,0.9980000257492065,1182.814,393.942,1.0,1182.976,430.704,1.0,1184.832,471.555,1.0,267.649,318.008,0.7400000095367432,340.82,443.389,0.699999988079071,427.413,567.619,0.9629999995231628,247.458,35.809,0.9950000047683716,246.155,94.307,0.9929999709129333,221.865,159.807,0.9779999852180481
271,1250.944,621.748,0.9850000143051147,1220.379,660.516,0.8450000286102295,1195.746,411.039,0.23600000143051147,1195.95,447.381,0.9980000257492065,1182.732,393.996,1.0,1182.97,430.73,0.9990000128746033,1184.608,471.687,1.0,267.616,318.035,0.7540000081062317,340.894,443.389,0.7310000061988831,427.413,567.709,0.9509999752044678,247.468,35.871,0.996999979019165,246.142,94.307,0.9940000176429749,221.801,159.65,0.9760000109672546
272,1250.944,621.748,0.9729999899864197,1220.379,660.516,0.796999990940094,1156.417,412.785,0.3269999921321869,1196.031,447.381,0.9980000257492065,1182.732,393.996,1.0,1182.976,430.73,0.9990000128746033,1184.608,471.95,1.0,267.593,318.035,0.7649999856948853,340.894,443.377,0.6380000114440918,427.413,567.709,0.9470000267028809,247.468,35.994,0.996999979019165,246.132,94.224,0.9940000176429749,221.646,159.55,0.9779999852180481
273,1250.944,621.296,0.9269999861717224,1220.379,660.516,0.7319999933242798,1156.417,412.785,0.2800000011920929,1195.95,447.412,0.9980000257492065,1182.732,394.49,1.0,1182.97,430.807,0.9990000128746033,1184.595,471.95,1.0,267.593,318.035,0.7689999938011169,340.82,437.404,0.5920000076293945,427.413,567.709,0.9490000009536743,247.458,35.879,0.996999979019165,246.02,93.989,0.9919999837875366,221.646,159.527,0.9779999852180481
274,1251.076,621.336,0.9779999852180481,1220.374,660.401,0.7699999809265137,1156.417,412.785,0.23399999737739563,1195.95,447.412,0.9980000257492065,1182.789,394.672,1.0,1182.951,430.807,0.9980000257492065,1184.529,471.95,1.0,267.616,318.035,0.8180000185966492,340.493,443.219,0.7089999914169312,427.447,567.709,0.9629999995231628,246.981,35.926,0.996999979019165,246.02,93.791,0.9940000176429749,221.646,159.456,0.9769999980926514
275,1251.316,621.296,0.9409999847412109,1220.252,660.154,0.8209999799728394,1195.387,411.157,0.33899998664855957,1195.179,447.381,0.9950000047683716,1183.739,394.672,1.0,1182.635,431.247,1.0,1184.547,471.174,1.0,267.782,317.952,0.718999981880188,340.493,443.219,0.7149999737739563,427.447,567.716,0.9470000267028809,246.836,35.926,0.996999979019165,246.02,93.791,0.9940000176429749,221.903,159.456,0.9800000190734863
276,1251.316,621.296,0.9459999799728394,1220.032,660.044,0.8539999723434448,1195.519,410.446,0.35100001096725464,1195.179,447.093,0.9940000176429749,1183.827,394.498,1.0,1182.413,431.387,0.9990000128746033,1184.595,470.957,1.0,267.782,317.952,0.7039999961853027,339.863,437.404,0.6850000023841858,427.447,567.708,0.9490000009536743,246.8,35.879,0.996999979019165,245.98,93.768,0.9940000176429749,221.952,159.456,0.9800000190734863
277,1251.462,621.336,0.949999988079071,1220.032,660.044,0.8640000224113464,1195.519,410.446,0.46700000762939453,1195.179,447.504,0.9860000014305115,1183.827,394.86,1.0,1182.199,431.486,0.9990000128746033,1184.547,470.943,1.0,267.804,317.883,0.7049999833106995,339.835,437.404,0.6840000152587891,427.432,567.708,0.9470000267028809,246.646,35.793,0.996999979019165,246.02,93.791,0.9929999709129333,221.978,159.476,0.9800000190734863
278,1251.462,621.336,0.925000011920929,1219.975,660.032,0.8149999976158142,1196.187,411.047,0.37700000405311584,1195.228,447.026,0.9819999933242798,1183.827,394.86,1.0,1182.199,431.486,1.0,1183.782,470.943,1.0,267.809,317.876,0.7839999794960022,339.968,437.273,0.6940000057220459,427.252,567.482,0.9599999785423279,246.646,35.763,0.996999979019165,246.061,93.97,0.9929999709129333,222.044,159.78,0.9779999852180481
279,1251.544,621.344,0.9539999961853027,1219.975,660.032,0.8410000205039978,1203.379,411.157,0.25,1195.551,447.026,0.9940000176429749,1183.302,394.786,1.0,1182.635,431.486,1.0,1182.715,470.936,1.0,267.819,317.699,0.7020000219345093,339.968,437.273,0.7080000042915344,427.114,567.466,0.949999988079071,246.646,35.729,0.996999979019165,246.021,94.012,0.9919999837875366,222.059,159.78,0.9760000109672546
280,1251.544,621.346,0.9559999704360962,1219.975,660.032,0.8240000009536743,1203.688,411.122,0.42399999499320984,1195.75,447.253,0.9909999966621399,1182.982,395.08,1.0,1182.731,431.079,0.9990000128746033,1182.061,470.936,1.0,267.819,317.699,0.6779999732971191,339.895,437.273,0.765999972820282,427.103,567.45,0.9470000267028809,246.744,35.617,0.996999979019165,246.021,94.015,0.9950000047683716,222.265,159.929,0.9750000238418579
281,1251.544,621.344,0.953000009059906,1219.947,660.032,0.8299999833106995,1203.734,411.213,0.5,1195.898,447.376,0.9940000176429749,1182.982,395.08,1.0,1182.792,431.02,0.9990000128746033,1181.909,471.039,1.0,267.824,317.699,0.6779999732971191,339.968,437.44,0.781000018119812,427.077,567.419,0.949999988079071,246.744,35.443,0.9959999918937683,246.061,94.015,0.9940000176429749,222.265,159.949,0.9760000109672546
282,1251.192,621.298,0.9639999866485596,1219.947,659.993,0.8270000219345093,1203.767,411.365,0.8410000205039978,1196.159,447.376,0.9980000257492065,1183.083,394.939,1.0,1182.792,431.02,0.9990000128746033,1181.376,471.235,1.0,267.819,317.789,0.718999981880188,340.034,437.526,0.7509999871253967,427.091,567.131,0.9440000057220459,246.749,35.443,0.9959999918937683,246.085,94.015,0.9940000176429749,222.298,160.021,0.9760000109672546
283,1251.031,621.056,0.9620000123977661,1219.987,659.993,0.843999981880188,1203.907,411.441,0.4729999899864197,1196.424,447.531,0.9959999918937683,1183.302,394.939,1.0,1182.792,431.079,0.9990000128746033,1181.315,471.235,1.0,267.824,317.851,0.7139999866485596,347.863,437.526,0.3930000066757202,427.091,567.131,0.9269999861717224,246.749,35.617,0.9959999918937683,246.099,94.071,0.9950000047683716,222.38,161.322,0.972000002861023
284,1250.902,621.034,0.9599999785423279,1220.108,659.993,0.8619999885559082,1203.734,411.365,0.4480000138282776,1196.424,447.653,0.9940000176429749,1183.083,395.08,1.0,1182.601,431.354,1.0,1181.229,471.556,1.0,267.824,318.124,0.7829999923706055,347.863,437.44,0.4880000054836273,427.077,567.069,0.9380000233650208,249.46,37.53,0.9950000047683716,246.177,94.219,0.9940000176429749,222.38,161.322,0.9760000109672546
285,1250.902,621.034,0.9649999737739563,1220.108,660.035,0.8130000233650208,1203.734,411.469,0.3790000081062317,1196.424,447.867,0.9929999709129333,1183.083,395.619,1.0,1182.601,431.843,1.0,1181.161,471.896,1.0,267.785,318.366,0.7260000109672546,347.863,443.108,0.5759999752044678,427.091,567.131,0.9490000009536743,249.46,37.53,0.9959999918937683,246.408,94.219,0.9929999709129333,222.585,161.322,0.9739999771118164
286,1251.031,621.034,0.9660000205039978,1220.114,660.071,0.7749999761581421,1203.626,411.469,0.46700000762939453,1196.123,447.871,0.9940000176429749,1183.083,395.663,1.0,1182.437,432.004,1.0,1181.229,471.896,1.0,267.785,318.366,0.8360000252723694,347.863,443.108,0.5649999976158142,427.102,567.131,0.9359999895095825,249.508,37.712,0.9950000047683716,246.623,94.219,0.9940000176429749,222.657,161.322,0.9670000076293945
287,1251.544,621.131,0.9200000166893005,1220.207,660.19,0.703000009059906,1196.679,411.322,0.5090000033378601,1196.008,448.213,0.9950000047683716,1183.342,395.663,1.0,1181.747,432.028,1.0,1181.315,471.896,1.0,267.886,318.124,0.7620000243186951,347.808,443.108,0.6079999804496765,427.521,567.079,0.9580000042915344,249.652,37.807,0.996999979019165,246.623,94.219,0.9929999709129333,222.94,161.007,0.9729999899864197
288,1251.773,621.226,0.871999979019165,1220.186,660.235,0.699999988079071,1195.067,411.03,0.4830000102519989,1195.143,448.402,0.9800000190734863,1183.384,395.663,1.0,1181.747,432.028,1.0,1183.308,471.896,1.0,267.778,317.945,0.7289999723434448,347.792,443.31,0.5509999990463257,427.598,567.079,0.9390000104904175,249.652,37.712,0.9929999709129333,246.585,94.219,0.9940000176429749,222.966,161.007,0.9769999980926514
289,1252.108,621.305,0.7459999918937683,1220.186,660.235,0.7089999914169312,1194.348,411.322,0.2720000147819519,1195.143,448.405,0.9890000224113464,1183.506,395.608,1.0,1181.803,432.509,1.0,1184.497,471.689,1.0,267.79,317.498,0.621999979019165,347.657,443.31,0.7390000224113464,427.658,567.526,0.9490000009536743,246.977,36.293,0.9950000047683716,246.585,94.374,0.9950000047683716,222.966,161.015,0.9760000109672546
290,1252.108,621.558,0.8569999933242798,1220.22,660.485,0.6959999799728394,1194.229,411.322,0.2980000078678131,1195.143,448.405,0.9860000014305115,1184.32,393.93,1.0,1181.803,432.785,1.0,1184.669,471.502,1.0,267.868,317.498,0.5580000281333923,340.804,443.31,0.48100000619888306,428.384,567.129,0.9520000219345093,249.544,37.086,0.9959999918937683,246.585,93.891,0.9940000176429749,222.966,161.015,0.9769999980926514
291,1251.773,627.965,0.9190000295639038,1220.186,660.485,0.6679999828338623,1194.112,411.376,0.335999995470047,1195.898,448.405,0.9800000190734863,1184.542,393.913,1.0,1182.062,432.785,1.0,1184.669,471.622,1.0,267.868,317.469,0.5929999947547913,340.732,437.412,0.7450000047683716,428.384,567.443,0.9430000185966492,246.977,35.923,0.9959999918937683,246.572,94.509,0.9929999709129333,222.88,161.015,0.9779999852180481
292,1251.676,627.829,0.7639999985694885,1220.16,660.296,0.6660000085830688,1194.229,411.422,0.5299999713897705,1196.227,448.028,0.9829999804496765,1184.84,393.913,1.0,1182.262,432.581,1.0,1184.588,471.622,1.0,267.868,317.383,0.6480000019073486,340.732,437.412,0.7699999809265137,428.459,567.443,0.9169999957084656,246.837,35.724,0.9950000047683716,246.272,94.509,0.9940000176429749,222.783,161.015,0.9769999980926514
293,1251.663,627.9,0.8050000071525574,1220.16,660.241,0.5759999752044678,1194.229,411.422,0.5740000009536743,1196.434,447.431,0.9539999961853027,1184.84,393.93,1.0,1182.074,432.576,1.0,1184.588,471.502,1.0,267.868,317.383,0.6340000033378601,347.657,437.412,0.7080000042915344,428.384,567.285,0.9490000009536743,246.977,35.724,0.996999979019165,246.572,94.472,0.9919999837875366,222.783,161.045,0.9760000109672546
294,1251.63,627.93,0.8220000267028809,1220.256,660.296,0.7200000286102295,1194.332,411.376,0.5830000042915344,1196.434,447.431,0.9879999756813049,1184.84,394.786,1.0,1182.074,432.581,1.0,1184.515,471.404,1.0,267.912,317.127,0.5419999957084656,340.271,443.862,0.47600001096725464,427.822,567.129,0.8899999856948853,249.544,35.77,0.9959999918937683,246.572,93.348,0.9940000176429749,222.783,161.274,0.9739999771118164
295,1251.626,627.93,0.7739999890327454,1220.186,660.296,0.6790000200271606,1194.919,411.132,0.6499999761581421,1196.434,446.622,0.968999981880188,1184.541,394.948,1.0,1182.062,432.581,1.0,1183.775,471.622,1.0,267.941,317.024,0.492000013589859,347.667,443.862,0.36399999260902405,427.294,566.988,0.9570000171661377,247.033,35.724,0.9940000176429749,246.678,93.98,0.9940000176429749,222.126,160.188,0.9750000238418579
296,1251.435,627.901,0.6269999742507935,1220.256,660.288,0.7390000224113464,1195.151,411.086,0.671999990940094,1196.315,446.622,0.9440000057220459,1184.344,394.948,1.0,1181.492,432.576,1.0,1183.775,471.404,1.0,267.971,317.024,0.4880000054836273,348.025,443.862,0.38499999046325684,427.053,566.988,0.9200000166893005,247.033,35.75,0.9929999709129333,246.712,93.98,0.9950000047683716,222.126,159.933,0.9769999980926514
297,1251.435,627.901,0.7360000014305115,1220.27,660.374,0.7369999885559082,1195.39,411.004,0.6299999952316284,1196.068,446.622,0.9700000286102295,1184.297,394.948,1.0,1181.492,432.548,1.0,1183.775,470.813,1.0,267.971,317.024,0.460999995470047,347.667,444.128,0.6380000114440918,427.053,567.285,0.8859999775886536,247.033,35.75,0.9959999918937683,246.804,93.355,0.9929999709129333,222.554,161.459,0.9750000238418579
298,1251.245,627.901,0.7570000290870667,1220.297,660.465,0.7820000052452087,1195.991,409.794,0.7360000014305115,1195.213,446.848,0.9589999914169312,1183.543,393.36,1.0,1181.276,431.095,1.0,1183.907,470.633,0.9990000128746033,267.971,317.056,0.5329999923706055,347.667,444.136,0.5789999961853027,427.024,566.988,0.9480000138282776,245.85,35.626,0.996999979019165,246.712,93.355,0.9929999709129333,222.554,161.434,0.9739999771118164
299,1245.746,627.383,0.5640000104904175,1220.27,660.374,0.75,1196.027,409.794,0.6330000162124634,1189.503,446.848,0.9869999885559082,1183.523,393.22,1.0,1181.492,431.018,0.9990000128746033,1183.907,470.633,0.9990000128746033,267.887,317.196,0.5709999799728394,348.027,443.319,0.26600000262260437,427.024,566.195,0.9610000252723694,245.32,35.219,0.9980000257492065,246.712,93.355,0.9919999837875366,222.554,161.434,0.9729999899864197
300,1245.685,627.294,0.5429999828338623,1220.297,660.374,0.7649999856948853,1196.027,409.794,0.628000020980835,1188.887,446.848,0.9879999756813049,1183.523,393.22,1.0,1181.492,431.018,0.9990000128746033,1183.907,470.633,0.9990000128746033,267.874,317.305,0.7609999775886536,348.119,444.088,0.48899999260902405,427.902,567.517,0.8059999942779541,243.06,34.918,0.9419999718666077,246.314,92.972,0.9829999804496765,222.648,161.434,0.9760000109672546
301,1245.685,627.293,0.5180000066757202,1220.297,660.437,0.8069999814033508,1195.991,409.816,0.7129999995231628,1188.887,446.716,0.9869999885559082,1183.523,393.36,1.0,1181.505,431.095,0.9990000128746033,1183.012,470.972,0.9990000128746033,267.704,317.848,0.7720000147819519,355.73,444.174,0.49900001287460327,427.902,569.751,0.8330000042915344,,,,244.369,91.463,0.4410000145435333,222.809,161.663,0.9710000157356262
302,1245.681,627.19,0.5460000038146973,1220.564,660.437,0.8399999737739563,1195.739,410.273,0.46799999475479126,1188.887,446.716,0.9710000157356262,1183.561,393.824,1.0,1181.388,431.182,1.0,1182.963,471.027,1.0,267.687,317.87,0.7559999823570251,356.282,444.174,0.29600000381469727,427.902,568.88,0.9229999780654907,,,,,,,222.809,161.663,0.9829999804496765
303,1245.681,627.178,0.6940000057220459,1220.564,660.431,0.824999988079071,1195.739,410.616,0.6539999842643738,1189.077,446.573,0.890999972820282,1183.583,393.833,1.0,1181.505,431.945,1.0,1182.963,471.027,1.0,267.685,317.87,0.8429999947547913,363.747,444.467,0.6299999952316284,428.218,569.294,0.9319999814033508,,,,,,,223.155,161.806,0.9810000061988831
304,1245.685,627.101,0.6779999732971191,1220.573,660.437,0.7789999842643738,1195.669,410.651,0.7670000195503235,1189.077,446.573,0.9639999866485596,1183.583,393.874,1.0,1181.388,432.037,1.0,1182.683,471.027,1.0,267.574,317.848,0.875,363.747,444.467,0.6610000133514404,428.263,569.294,0.9549999833106995,,,,,,,223.493,163.061,0.953000009059906
305,1245.681,627.178,0.6579999923706055,1220.585,660.466,0.8059999942779541,1195.669,410.671,0.8949999809265137,1195.208,445.917,0.8920000195503235,1183.561,394.191,1.0,1181.52,432.243,1.0,1183.012,470.931,1.0,267.479,317.848,0.8199999928474426,363.747,444.467,0.6240000128746033,428.218,569.29,0.9570000171661377,244.751,42.012,0.17499999701976776,,,,1050.784,181.409,0.9559999704360962
306,1245.681,627.19,0.7210000157356262,1220.573,660.485,0.7590000033378601,1195.739,410.671,0.7129999995231628,1195.347,446.327,0.9070000052452087,1183.561,394.214,1.0,1181.596,432.243,1.0,1183.02,470.753,1.0,267.479,317.618,0.8700000047683716,363.729,444.283,0.4650000035762787,428.218,568.88,0.9509999752044678,244.751,36.12,0.9860000014305115,,,,1051.014,186.598,0.9639999866485596
307,1245.765,627.178,0.5419999957084656,1220.535,660.485,0.8199999928474426,1195.797,410.635,0.7009999752044678,1195.389,446.327,0.8299999833106995,1183.153,394.246,1.0,1181.807,432.243,1.0,1183.02,470.753,1.0,267.366,317.532,0.8930000066757202,363.729,444.243,0.6510000228881836,426.495,569.29,0.9430000185966492,244.383,36.094,0.9810000061988831,,,,1051.014,186.598,0.9430000185966492
308,1245.843,627.34,0.6179999709129333,1220.549,660.494,0.7639999985694885,1195.797,410.635,0.7260000109672546,1195.347,446.698,0.9070000052452087,1183.153,394.246,1.0,1181.693,431.895,1.0,1182.178,470.753,1.0,267.15,317.316,0.8360000252723694,356.501,444.022,0.6100000143051147,426.495,566.802,0.9020000100135803,244.383,36.052,0.9580000042915344,,,,1050.872,186.395,0.9559999704360962
309,1245.961,627.34,0.6359999775886536,1220.535,660.485,0.8209999799728394,1195.797,410.284,0.6859999895095825,1195.389,446.698,0.9570000171661377,1183.42,394.315,1.0,1182.026,431.895,1.0,1182.376,471.066,1.0,267.15,317.532,0.859000027179718,356.501,444.135,0.7639999985694885,426.495,566.028,0.9369999766349792,243.92,36.094,0.8259999752044678,,,,1051.014,186.395,0.9470000267028809
310,1246.062,627.083,0.734000027179718,1220.511,660.475,0.8519999980926514,1196.267,410.284,0.7860000133514404,1195.389,447.029,0.9580000042915344,1183.55,394.408,1.0,1182.102,431.895,1.0,1182.376,471.066,1.0,267.472,317.308,0.8759999871253967,356.189,444.055,0.5389999747276306,426.614,565.993,0.890999972820282,243.554,36.094,0.34299999475479126,,,,1051.046,186.166,0.9430000185966492
311,1246.062,626.991,0.6980000138282776,1220.432,660.418,0.8180000185966492,1196.267,410.086,0.8460000157356262,1197.323,451.043,0.9539999961853027,1183.55,394.535,1.0,1182.102,431.931,1.0,1182.376,471.066,1.0,267.472,317.308,0.7950000166893005,356.501,444.135,0.5249999761581421,426.614,565.797,0.9110000133514404,243.251,36.189,0.7699999809265137,,,,1050.872,186.166,0.9549999833106995
312,1246.074,626.884,0.7599999904632568,1220.511,660.475,0.7549999952316284,1196.315,410.0,0.8759999871253967,1197.323,451.043,0.9290000200271606,1183.567,394.535,1.0,1181.944,432.067,1.0,1182.609,470.287,1.0,267.488,317.585,0.75,356.501,444.055,0.4320000112056732,426.614,565.77,0.8889999985694885,243.251,36.189,0.9480000138282776,,,,1050.872,186.166,0.949999988079071
313,1246.062,626.884,0.6449999809265137,1220.432,660.426,0.8029999732971191,1196.315,410.0,0.8119999766349792,1197.323,451.043,0.953000009059906,1183.578,394.783,1.0,1182.102,432.108,1.0,1183.376,469.996,1.0,267.565,317.946,0.7900000214576721,363.727,444.135,0.4909999966621399,426.614,565.77,0.8949999809265137,243.554,36.212,0.9890000224113464,,,,1051.046,186.167,0.9459999799728394
314,1245.901,626.991,0.8619999885559082,1220.432,660.475,0.75,1196.269,410.496,0.6919999718666077,1196.584,446.548,0.9509999752044678,1183.567,394.783,1.0,1181.944,432.108,1.0,1183.444,469.979,0.9990000128746033,267.617,317.946,0.796999990940094,363.826,444.055,0.7160000205039978,426.614,565.77,0.8870000243186951,244.968,36.212,0.9869999885559082,,,,1050.994,186.167,0.9470000267028809
