scorer,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000
129,1415.239,504.38,1.0,1481.584,511.496,0.9980000257492065,1529.725,527.703,1.0,1098.603,341.156,1.0,1102.107,390.583,0.996999979019165,1106.91,440.587,0.9990000128746033,467.174,447.177,1.0,534.929,569.487,0.9919999837875366,603.794,680.274,0.9929999709129333,456.82,176.326,0.996999979019165,502.915,246.98,0.9990000128746033,545.919,349.241,0.9789999723434448
130,1430.379,501.659,0.9959999918937683,1481.434,513.148,0.996999979019165,1529.542,527.703,1.0,1099.013,341.156,1.0,1102.107,390.583,0.9980000257492065,1106.91,440.587,0.9990000128746033,467.027,447.368,1.0,534.929,569.785,0.996999979019165,603.794,680.274,0.9940000176429749,456.82,176.326,0.996999979019165,502.294,247.629,0.9990000128746033,545.919,349.261,0.4970000088214874
131,1430.402,501.659,1.0,1477.897,513.193,0.9990000128746033,1529.542,527.703,1.0,1099.013,341.145,1.0,1102.063,390.611,0.9980000257492065,1106.91,440.587,0.9990000128746033,466.693,447.547,1.0,534.441,570.246,0.9950000047683716,603.78,680.274,0.9900000095367432,456.82,175.212,0.9959999918937683,501.873,247.629,0.9990000128746033,545.6740597046515,352.3703485193533,0.01
132,1430.402,502.097,1.0,1477.897,513.193,0.9990000128746033,1529.542,527.779,1.0,1099.128,341.015,1.0,1102.042,390.611,0.9980000257492065,1107.118,440.778,0.9990000128746033,466.66,447.669,1.0,534.814,570.355,0.9950000047683716,603.78,680.319,0.9929999709129333,456.241,174.812,0.9890000224113464,501.809,248.323,0.9980000257492065,544.359,357.224,0.9800000190734863
133,1430.695,501.659,1.0,1477.897,513.193,0.9990000128746033,1529.725,527.937,1.0,1099.128,340.977,1.0,1101.823,390.611,0.996999979019165,1107.445,440.896,0.9990000128746033,466.66,447.935,1.0,534.929,570.355,0.9940000176429749,596.662,680.916,0.9779999852180481,455.477,174.812,0.9950000047683716,500.044,248.351,0.9990000128746033,539.582,360.095,1.0
134,1430.695,501.261,1.0,1481.096,513.193,0.9980000257492065,1529.593,528.174,1.0,1099.349,340.977,1.0,1101.719,390.611,0.9980000257492065,1107.445,440.896,0.9990000128746033,466.561,448.336,1.0,534.814,571.075,0.9940000176429749,596.662,680.994,0.9850000143051147,455.477,174.812,0.9990000128746033,499.323,252.035,1.0,529.515,361.052,1.0
135,1430.19,501.293,1.0,1481.452,513.323,0.9980000257492065,1529.819,528.33,1.0,1099.158,340.977,1.0,1101.719,390.611,0.996999979019165,1107.118,440.896,0.9990000128746033,466.131,448.893,1.0,534.558,571.075,0.9879999756813049,595.112,680.994,0.9919999837875366,456.241,175.547,0.9950000047683716,495.237,252.424,0.9990000128746033,520.86,361.224,1.0
136,1429.904,501.293,1.0,1481.474,513.086,0.9980000257492065,1529.911,528.33,1.0,1099.349,341.412,1.0,1101.769,390.565,0.9980000257492065,1107.008,440.896,0.9990000128746033,466.131,448.893,1.0,534.558,571.075,0.9900000095367432,595.571,680.916,0.9940000176429749,456.408,177.029,0.996999979019165,493.785,252.973,1.0,514.626,361.454,1.0
137,1429.904,501.293,1.0,1481.474,513.086,0.9980000257492065,1530.294,528.357,1.0,1099.349,341.473,1.0,1101.823,390.409,0.9980000257492065,1106.298,440.862,0.9990000128746033,466.369,448.893,1.0,532.494,567.734,0.9879999756813049,595.571,680.916,0.9900000095367432,456.408,178.757,0.9980000257492065,490.408,252.424,1.0,512.861,361.632,1.0
138,1429.904,501.293,0.996999979019165,1481.474,513.086,0.9980000257492065,1530.294,528.486,1.0,1099.628,341.826,1.0,1101.781,389.715,0.996999979019165,1106.298,440.784,0.9990000128746033,465.996,448.893,1.0,529.301,566.343,0.9779999852180481,595.311,680.994,0.9850000143051147,456.408,178.757,0.996999979019165,489.059,252.424,1.0,512.789,361.632,1.0
139,1415.442,504.103,0.996999979019165,1481.474,513.086,0.9980000257492065,1530.294,528.375,1.0,1099.814,341.867,1.0,1101.961,389.516,0.9980000257492065,1106.298,440.862,0.9990000128746033,466.107,448.429,1.0,526.693,566.343,0.9860000014305115,595.112,681.048,0.9800000190734863,456.337,178.757,0.9980000257492065,489.059,251.469,1.0,512.789,361.454,1.0
140,1415.442,504.103,1.0,1481.569,513.06,0.9980000257492065,1530.192,528.375,1.0,1099.814,341.995,1.0,1102.217,388.992,0.9980000257492065,1106.758,440.865,0.9990000128746033,466.263,448.02,1.0,526.693,567.734,0.9900000095367432,594.939,681.269,0.9929999709129333,456.337,176.152,0.996999979019165,488.573,251.233,1.0,512.304,365.07,1.0
141,1430.016,500.93,0.9959999918937683,1481.569,513.06,0.9990000128746033,1530.063,528.375,1.0,1099.628,341.995,1.0,1101.995,388.992,0.9980000257492065,1107.359,440.865,0.9990000128746033,466.263,447.941,1.0,526.693,569.737,0.9950000047683716,594.939,681.462,0.9909999966621399,456.337,176.152,0.9940000176429749,489.059,249.872,1.0,512.304,365.07,1.0
142,1430.118,500.833,1.0,1481.563,513.163,0.9980000257492065,1529.847,528.166,1.0,1099.526,342.062,1.0,1101.995,388.992,0.996999979019165,1107.584,440.926,0.9990000128746033,466.263,447.313,1.0,526.855,569.737,0.9929999709129333,594.209,681.462,0.9850000143051147,456.583,176.152,0.9940000176429749,489.111,249.29,0.9980000257492065,512.481,365.774,0.996999979019165
143,1430.161,500.93,1.0,1481.518,513.379,0.9980000257492065,1529.777,528.093,1.0,1099.526,342.062,1.0,1101.995,389.228,0.996999979019165,1107.584,440.926,0.9990000128746033,466.263,447.313,1.0,526.855,570.048,0.9909999966621399,594.186,681.345,0.9919999837875366,456.897,176.403,0.9959999918937683,489.262,249.29,1.0,512.481,365.774,0.9990000128746033
144,1430.408,500.93,1.0,1481.518,513.379,0.9980000257492065,1529.439,528.081,1.0,1099.526,342.06,1.0,1101.936,389.24,0.996999979019165,1107.584,440.865,0.9990000128746033,466.263,447.011,1.0,528.272,570.048,0.9940000176429749,593.616,681.448,0.9869999885559082,457.219,179.149,0.9980000257492065,490.126,249.316,1.0,512.304,365.774,0.996999979019165
145,1430.408,501.508,1.0,1478.719,513.379,0.9990000128746033,1529.294,527.995,1.0,1099.526,342.057,1.0,1101.934,389.275,0.996999979019165,1107.398,440.53,0.9990000128746033,466.053,447.011,1.0,528.309,571.085,0.9919999837875366,593.718,681.436,0.9919999837875366,457.032,179.191,0.996999979019165,492.007,249.316,1.0,512.481,364.306,0.9980000257492065
146,1430.462,501.508,1.0,1478.719,513.379,0.9990000128746033,1529.291,527.865,1.0,1099.526,342.06,1.0,1101.934,389.275,0.996999979019165,1107.388,440.53,0.9990000128746033,465.796,447.011,1.0,528.399,571.345,0.9909999966621399,593.718,681.345,0.9919999837875366,457.251,179.191,0.9980000257492065,492.099,250.824,1.0,512.481,363.183,0.9959999918937683
147,1430.462,501.508,1.0,1478.694,510.97,0.9980000257492065,1529.294,527.683,1.0,1099.387,342.057,1.0,1101.929,389.309,0.9980000257492065,1107.328,440.53,0.9990000128746033,465.796,446.827,1.0,528.672,571.788,0.9919999837875366,594.186,681.338,0.9919999837875366,457.032,179.149,0.996999979019165,492.401,251.096,1.0,512.157,362.899,0.9990000128746033
148,1430.373,501.212,1.0,1478.694,510.97,0.9980000257492065,1529.439,527.683,1.0,1099.31,342.06,1.0,1101.929,389.79,0.996999979019165,1107.312,440.569,0.9990000128746033,466.053,446.827,1.0,530.624,571.788,0.9950000047683716,594.362,681.338,0.9929999709129333,457.251,178.32,0.9980000257492065,492.401,251.739,1.0,512.157,362.516,0.9980000257492065
149,1430.373,501.06,1.0,1478.719,510.97,0.9980000257492065,1529.391,527.496,1.0,1099.181,342.456,1.0,1101.934,389.798,0.9980000257492065,1107.312,440.581,0.9990000128746033,465.796,447.241,1.0,530.624,571.944,0.9950000047683716,594.954,680.997,0.9909999966621399,457.251,178.256,0.996999979019165,492.007,252.321,1.0,512.382,362.899,0.9980000257492065
150,1430.373,500.961,1.0,1478.786,510.97,0.9990000128746033,1529.391,527.158,1.0,1099.181,342.456,1.0,1102.046,390.492,0.996999979019165,1107.328,440.807,0.9990000128746033,465.694,446.731,1.0,530.624,571.788,0.9879999756813049,594.954,680.997,0.9900000095367432,457.302,178.196,0.9950000047683716,491.745,253.9,1.0,511.501,362.899,0.996999979019165
151,1430.36,500.961,1.0,1478.842,510.931,0.9990000128746033,1529.467,527.069,1.0,1099.181,342.089,1.0,1101.867,390.532,0.9980000257492065,1107.328,440.807,0.9990000128746033,465.667,448.464,1.0,529.621,571.772,0.9900000095367432,594.954,680.997,0.9869999885559082,457.302,177.242,0.9980000257492065,490.404,255.194,1.0,509.839,363.079,1.0
152,1430.36,501.06,1.0,1478.943,511.025,0.9990000128746033,1529.467,526.822,1.0,1099.181,342.191,1.0,1101.878,390.532,0.9990000128746033,1107.641,440.955,0.9990000128746033,465.667,448.505,1.0,528.63,571.481,0.9919999837875366,594.954,680.997,0.9779999852180481,457.302,177.242,0.9980000257492065,488.078,255.194,0.9990000128746033,508.106,365.456,1.0
153,1430.438,501.842,1.0,1478.983,511.025,0.9990000128746033,1529.467,526.691,1.0,1099.181,342.089,1.0,1101.878,390.532,0.9980000257492065,1107.641,440.977,0.9990000128746033,465.667,448.464,1.0,526.459,569.75,0.9409999847412109,593.212,681.138,0.9929999709129333,456.305,176.38,0.9990000128746033,487.441,255.194,0.9990000128746033,500.463,366.401,0.9990000128746033
154,1430.321,502.113,1.0,1478.983,510.931,0.9990000128746033,1529.467,526.691,1.0,1099.502,342.033,1.0,1101.878,390.532,0.9980000257492065,1107.641,440.999,0.9990000128746033,466.16,448.459,1.0,526.459,569.75,0.9470000267028809,592.137,681.711,0.9620000123977661,456.206,177.242,0.9980000257492065,486.551,255.194,1.0,497.347,367.667,0.9990000128746033
155,1408.765,504.806,1.0,1478.842,510.952,0.9990000128746033,1529.467,526.771,1.0,1099.502,341.96,1.0,1101.788,390.569,0.9980000257492065,1107.475,440.993,0.9990000128746033,466.189,448.459,1.0,526.202,568.365,0.9679999947547913,589.617,682.216,0.8830000162124634,455.667,177.242,0.996999979019165,482.913,255.21,1.0,496.407,368.742,0.996999979019165
156,1408.765,504.806,1.0,1478.699,510.952,0.9980000257492065,1529.453,526.785,1.0,1099.768,341.96,1.0,1101.741,390.99,0.9980000257492065,1107.328,440.993,0.9990000128746033,466.189,448.449,1.0,526.459,569.75,0.9800000190734863,589.545,682.216,0.968999981880188,455.344,176.38,0.9980000257492065,477.233,254.819,1.0,489.804,370.004,0.9980000257492065
157,1408.765,504.806,1.0,1478.699,510.952,0.9990000128746033,1529.453,526.785,1.0,1099.783,341.951,1.0,1101.714,390.99,0.996999979019165,1106.861,440.993,0.9990000128746033,466.189,448.201,1.0,526.459,569.833,0.9739999771118164,589.279,682.216,0.9909999966621399,454.82,175.89,0.9959999918937683,477.161,255.21,0.9990000128746033,483.295,370.004,0.996999979019165
158,1408.765,504.806,1.0,1478.699,510.886,0.9980000257492065,1529.402,527.338,1.0,1099.783,341.951,1.0,1101.741,390.802,0.996999979019165,1106.397,440.993,0.9990000128746033,465.945,448.201,1.0,526.749,570.546,0.9940000176429749,589.279,682.555,0.9649999737739563,454.741,175.89,0.9909999966621399,476.667,255.057,1.0,479.138,370.004,0.9980000257492065
159,1408.655,504.679,1.0,1478.82,510.886,0.9990000128746033,1529.346,527.338,1.0,1099.768,341.96,1.0,1101.741,390.802,0.996999979019165,1105.894,440.921,0.9990000128746033,465.772,448.201,1.0,526.459,569.833,0.9919999837875366,589.279,682.555,0.9340000152587891,454.741,175.856,0.9950000047683716,474.554,255.057,1.0,474.659,368.339,1.0
160,1430.751,502.448,1.0,1478.881,510.858,0.9980000257492065,1529.178,527.338,1.0,1099.768,342.471,1.0,1101.775,390.162,0.996999979019165,1105.894,440.825,0.9990000128746033,465.772,448.231,1.0,526.459,569.833,0.9900000095367432,589.322,682.555,0.9660000205039978,453.93,175.856,0.9950000047683716,470.559,254.151,0.9990000128746033,473.886,366.758,1.0
161,1431.033,502.314,1.0,1479.046,510.858,0.9980000257492065,1529.113,526.632,1.0,1099.703,342.471,1.0,1101.86,390.125,0.996999979019165,1105.894,440.782,0.9990000128746033,465.861,448.36,1.0,526.402,569.358,0.9710000157356262,589.322,682.989,0.9829999804496765,453.93,175.856,0.9919999837875366,469.939,253.268,0.9990000128746033,468.922,366.244,1.0
162,1431.058,502.021,1.0,1479.046,510.765,0.9980000257492065,1529.113,526.632,1.0,1099.703,342.471,1.0,1101.975,390.108,0.996999979019165,1105.979,440.718,0.9990000128746033,465.861,448.391,1.0,526.384,568.915,0.9860000014305115,589.82,683.109,0.9639999866485596,453.93,175.48,0.996999979019165,469.188,248.461,1.0,464.463,362.892,0.9990000128746033
163,1431.069,502.314,1.0,1479.137,510.694,0.9990000128746033,1529.168,526.632,1.0,1099.739,342.333,1.0,1102.111,390.107,0.996999979019165,1106.092,440.718,0.9990000128746033,465.861,448.392,1.0,526.229,567.728,0.9890000224113464,589.82,683.109,0.9810000061988831,454.561,174.862,0.9980000257492065,465.844,248.381,0.9990000128746033,460.839,359.01,1.0
164,1431.086,502.314,1.0,1479.198,510.694,0.9980000257492065,1529.168,527.065,1.0,1099.853,342.311,1.0,1103.29,390.107,0.9980000257492065,1106.297,440.718,0.9990000128746033,466.118,448.594,1.0,526.147,568.915,0.9919999837875366,589.82,683.109,0.9760000109672546,454.561,174.862,0.996999979019165,463.628,248.381,0.9990000128746033,457.279,355.082,0.9990000128746033
165,1431.069,502.021,1.0,1479.32,510.675,0.9990000128746033,1529.168,527.208,1.0,1099.739,342.066,1.0,1103.29,390.107,0.9990000128746033,1106.092,440.46,0.9990000128746033,466.181,448.594,1.0,526.147,568.915,0.9860000014305115,589.82,682.6,0.9800000190734863,455.713,173.956,0.9990000128746033,460.755,247.372,0.9990000128746033,456.931,352.624,1.0
166,1431.069,502.021,1.0,1479.32,510.675,0.9990000128746033,1529.169,527.208,1.0,1100.02,342.008,1.0,1103.591,390.486,0.9980000257492065,1106.297,440.46,0.9990000128746033,466.181,448.391,1.0,525.178,568.009,0.9950000047683716,589.82,682.559,0.9879999756813049,455.713,173.828,0.9990000128746033,460.467,247.372,0.9990000128746033,452.663,352.305,1.0
167,1431.069,502.47,1.0,1479.32,510.666,0.9980000257492065,1529.169,527.208,1.0,1100.02,341.991,1.0,1103.698,390.503,0.996999979019165,1106.303,440.809,0.9990000128746033,466.442,448.59,1.0,525.041,567.49,0.9890000224113464,592.712,682.559,0.9919999837875366,455.713,173.828,0.9990000128746033,460.21,247.372,1.0,451.734,351.523,1.0
168,1430.859,502.546,1.0,1479.423,510.666,0.9980000257492065,1529.163,527.208,1.0,1100.352,341.884,1.0,1103.698,390.586,0.9980000257492065,1106.303,440.809,0.9990000128746033,466.506,448.59,1.0,525.03,568.009,0.9940000176429749,592.712,682.559,0.9850000143051147,455.713,173.956,0.9990000128746033,457.979,246.035,0.9990000128746033,449.359,350.334,1.0
169,1430.126,502.546,1.0,1479.305,510.666,0.9990000128746033,1529.103,527.233,1.0,1100.362,341.833,1.0,1103.225,390.586,0.9980000257492065,1106.303,440.809,0.9990000128746033,466.506,448.325,1.0,525.03,568.009,0.9850000143051147,593.17,682.542,0.9890000224113464,455.37,175.191,0.9959999918937683,457.63,244.715,0.9990000128746033,449.053,349.306,1.0
170,1430.126,502.546,1.0,1479.305,510.669,0.9990000128746033,1529.163,527.388,1.0,1100.438,341.833,1.0,1103.44,390.932,0.9980000257492065,1106.553,440.947,0.9990000128746033,466.572,448.325,1.0,525.011,567.45,0.9639999866485596,593.244,682.434,0.9900000095367432,455.234,175.628,0.9929999709129333,457.327,240.159,0.9980000257492065,447.675,344.114,1.0
171,1408.965,504.696,1.0,1479.136,510.871,0.9990000128746033,1529.163,527.388,1.0,1100.461,341.884,1.0,1103.44,391.02,0.9980000257492065,1106.553,440.947,0.9990000128746033,466.959,448.59,1.0,525.03,569.988,0.9890000224113464,593.244,682.434,0.9929999709129333,455.234,175.628,0.996999979019165,456.378,236.164,0.996999979019165,447.361,341.592,1.0
172,1408.965,504.696,1.0,1479.339,510.871,0.9990000128746033,1529.22,527.388,1.0,1100.618,341.985,1.0,1103.44,391.058,0.9980000257492065,1106.553,440.804,0.9990000128746033,467.287,448.601,1.0,525.211,569.988,0.9850000143051147,593.711,682.08,0.9929999709129333,456.35,175.487,0.9959999918937683,456.378,235.422,0.9909999966621399,442.9,340.508,1.0
173,1408.815,504.203,1.0,1479.136,510.688,0.9990000128746033,1529.399,527.177,1.0,1100.71,342.641,1.0,1103.441,391.058,0.9980000257492065,1106.652,440.804,0.9990000128746033,468.447,448.601,1.0,526.263,568.639,0.9919999837875366,593.711,682.068,0.9879999756813049,457.874,175.628,0.9810000061988831,456.378,235.422,0.9950000047683716,442.807,339.228,1.0
174,1408.555,504.203,1.0,1479.256,510.871,0.9990000128746033,1529.459,526.965,1.0,1100.756,342.66,1.0,1103.441,391.09,0.9980000257492065,1106.652,440.837,0.9990000128746033,468.818,448.601,1.0,526.687,568.639,0.9929999709129333,593.711,682.024,0.9860000014305115,458.073,176.023,0.9929999709129333,456.42,236.164,0.996999979019165,441.751,337.03,1.0
175,1408.555,504.203,1.0,1479.256,510.688,0.9980000257492065,1529.459,526.883,1.0,1100.756,342.66,1.0,1103.441,391.148,0.9980000257492065,1106.479,440.837,0.9990000128746033,468.82,448.601,1.0,528.81,571.289,0.9890000224113464,593.711,682.024,0.984000027179718,458.363,176.023,0.9919999837875366,457.143,236.752,0.9990000128746033,441.548,336.476,1.0
176,1430.904,502.513,1.0,1479.256,510.688,0.9980000257492065,1529.459,526.883,1.0,1100.71,342.641,1.0,1103.441,391.17,0.996999979019165,1106.432,440.876,0.9990000128746033,468.82,448.629,1.0,526.687,571.289,0.9869999885559082,595.789,681.843,0.9929999709129333,458.073,176.685,0.9940000176429749,457.143,237.369,0.9990000128746033,441.14,336.44,0.9990000128746033
177,1430.614,502.513,1.0,1479.095,511.015,0.9990000128746033,1529.36,527.106,1.0,1100.59,342.581,1.0,1103.441,391.455,0.9959999918937683,1106.422,440.917,0.9990000128746033,468.82,448.614,1.0,528.81,572.355,0.9919999837875366,595.789,681.809,0.9900000095367432,457.874,176.896,0.996999979019165,456.42,237.369,0.9980000257492065,440.598,335.979,0.9990000128746033
178,1430.614,502.33,1.0,1478.571,513.403,0.9990000128746033,1529.091,527.106,1.0,1100.41,342.509,1.0,1103.476,391.456,0.996999979019165,1106.311,440.984,0.9990000128746033,468.281,445.126,1.0,528.81,572.355,0.9890000224113464,595.789,681.809,0.9909999966621399,457.132,177.571,0.9959999918937683,456.42,237.707,0.9980000257492065,440.598,335.979,0.9990000128746033
179,1430.614,502.33,1.0,1478.571,513.701,0.9990000128746033,1529.045,527.127,1.0,1100.196,342.379,1.0,1103.476,391.588,0.996999979019165,1106.218,441.046,0.9990000128746033,468.122,445.587,1.0,526.414,572.355,0.9850000143051147,595.706,681.843,0.9890000224113464,457.132,178.078,0.996999979019165,456.454,237.768,0.9990000128746033,440.39,335.979,0.9980000257492065
180,1430.614,501.901,1.0,1478.571,513.701,0.9990000128746033,1529.045,527.127,1.0,1100.41,342.375,1.0,1103.476,391.588,0.9980000257492065,1106.218,441.057,0.9990000128746033,468.122,445.587,1.0,526.405,569.522,0.968999981880188,594.302,682.285,0.9900000095367432,457.132,178.091,0.9980000257492065,456.454,237.707,0.9990000128746033,440.099,335.979,0.9990000128746033
181,1430.614,501.986,1.0,1478.601,513.881,0.9990000128746033,1529.015,527.106,1.0,1100.223,342.379,1.0,1103.463,391.456,0.996999979019165,1106.218,441.046,0.9990000128746033,468.122,445.571,1.0,526.414,569.082,0.9319999814033508,589.987,682.734,0.9909999966621399,456.992,178.091,0.996999979019165,458.715,237.598,1.0,439.563,335.979,0.9990000128746033
182,1430.618,501.901,1.0,1478.601,514.034,0.9990000128746033,1529.015,527.124,1.0,1100.41,342.379,1.0,1103.463,391.489,0.9980000257492065,1106.218,441.038,0.9990000128746033,468.281,445.571,1.0,526.124,565.838,0.9850000143051147,589.987,682.734,0.9929999709129333,457.403,178.091,0.996999979019165,458.715,237.598,1.0,439.435,335.937,1.0
183,1430.618,501.986,1.0,1478.736,514.034,0.9990000128746033,1529.113,527.124,1.0,1100.435,342.247,1.0,1103.463,391.489,0.996999979019165,1105.989,441.038,0.9990000128746033,468.314,445.587,1.0,526.124,565.838,0.9789999723434448,589.979,682.734,0.9850000143051147,457.968,176.428,0.9829999804496765,458.888,237.478,1.0,439.435,335.937,1.0
184,1430.618,501.986,1.0,1478.773,513.869,0.9990000128746033,1529.162,527.124,1.0,1100.435,342.247,1.0,1103.793,391.489,0.996999979019165,1105.989,440.972,0.9990000128746033,469.626,446.539,1.0,529.483,565.24,0.9539999961853027,589.178,683.0,0.9869999885559082,457.403,176.276,0.9819999933242798,458.715,237.331,0.9990000128746033,439.289,335.937,0.9990000128746033
185,1408.687,505.285,1.0,1478.773,513.869,0.9990000128746033,1529.457,527.141,1.0,1100.435,342.269,1.0,1103.881,391.513,0.996999979019165,1105.989,440.972,0.9990000128746033,469.634,447.486,1.0,529.483,565.838,0.9750000238418579,589.106,682.876,0.9950000047683716,457.403,176.276,0.9810000061988831,459.595,237.219,0.9990000128746033,439.435,335.937,1.0
186,1408.608,505.29,1.0,1479.065,510.984,0.9980000257492065,1529.486,527.452,1.0,1100.441,342.247,1.0,1104.136,391.561,0.996999979019165,1106.086,440.972,0.9990000128746033,470.261,448.27,1.0,530.021,566.671,0.890999972820282,589.106,682.815,0.9980000257492065,457.403,174.498,0.9940000176429749,458.639,237.219,1.0,439.575,337.514,1.0
187,1408.458,505.299,1.0,1479.065,510.939,0.9980000257492065,1529.486,527.771,1.0,1100.435,342.269,1.0,1103.881,391.62,0.996999979019165,1106.369,441.071,0.9990000128746033,470.349,448.881,1.0,530.021,566.671,0.9430000185966492,589.106,682.876,0.9929999709129333,456.927,174.498,0.9940000176429749,459.084,237.331,0.9990000128746033,439.575,337.514,1.0
188,1408.443,505.299,1.0,1479.065,510.939,0.9990000128746033,1529.542,527.682,1.0,1100.309,342.351,1.0,1104.187,391.62,0.996999979019165,1106.42,441.214,0.9990000128746033,470.355,448.881,1.0,525.854,565.073,0.9850000143051147,590.239,683.049,0.9679999947547913,456.206,175.012,0.9950000047683716,458.835,237.219,1.0,439.575,337.514,1.0
189,1408.443,505.299,1.0,1478.86,510.984,0.9980000257492065,1529.486,527.682,1.0,1100.13,342.351,1.0,1104.187,391.758,0.9950000047683716,1106.531,441.214,0.9990000128746033,470.349,448.379,1.0,525.645,564.644,0.9850000143051147,590.46,682.876,0.996999979019165,456.206,175.012,0.9959999918937683,458.835,237.219,0.9990000128746033,440.655,336.174,1.0
190,1408.443,505.299,1.0,1478.26,513.489,0.9980000257492065,1529.578,527.682,1.0,1100.105,342.2,1.0,1104.187,391.758,0.996999979019165,1106.661,441.214,0.9990000128746033,470.349,448.27,1.0,525.645,564.644,0.9750000238418579,590.599,682.815,0.9959999918937683,456.206,175.012,0.996999979019165,458.378,236.694,1.0,439.605,336.174,0.9990000128746033
191,1408.443,505.6,1.0,1478.173,513.608,0.9980000257492065,1529.567,527.682,1.0,1099.914,342.2,1.0,1104.187,391.732,0.9940000176429749,1106.661,441.214,0.9990000128746033,469.979,446.928,1.0,525.645,564.644,0.9750000238418579,590.932,682.612,0.9900000095367432,456.13,175.647,0.9950000047683716,458.835,235.919,1.0,439.605,336.174,1.0
192,1408.428,505.69,1.0,1477.864,513.608,0.9980000257492065,1529.578,527.433,1.0,1099.868,342.2,1.0,1104.187,391.732,0.9940000176429749,1106.531,441.214,0.9990000128746033,469.681,446.825,1.0,529.378,565.449,0.9860000014305115,591.529,682.612,0.9940000176429749,456.981,175.647,0.9980000257492065,458.835,235.891,0.9990000128746033,440.41,336.174,1.0
193,1408.428,505.711,1.0,1477.864,513.489,0.9990000128746033,1529.567,527.433,1.0,1099.823,341.781,1.0,1103.867,391.786,0.9940000176429749,1105.933,441.314,0.9990000128746033,469.428,446.628,1.0,529.64,565.583,0.9769999980926514,592.167,682.512,0.9919999837875366,457.86,175.647,0.996999979019165,459.077,235.891,1.0,439.605,334.201,1.0
194,1408.428,505.821,1.0,1478.26,513.308,0.9980000257492065,1529.567,527.433,1.0,1099.823,341.518,1.0,1103.919,391.732,0.9929999709129333,1105.46,441.38,0.9990000128746033,469.428,446.784,1.0,529.935,565.766,0.9670000076293945,594.464,682.13,0.9919999837875366,460.651,175.737,0.996999979019165,461.026,234.547,1.0,439.605,334.356,1.0
195,1408.428,505.821,1.0,1478.088,513.308,0.9980000257492065,1529.567,527.433,1.0,1099.812,341.511,1.0,1103.919,391.784,0.9919999837875366,1105.083,441.38,0.9990000128746033,469.428,446.784,1.0,530.462,565.892,0.9330000281333923,594.464,682.13,0.984000027179718,460.651,176.06,0.9950000047683716,462.471,234.547,1.0,439.617,334.356,1.0
196,1408.428,505.821,1.0,1478.904,513.187,0.9980000257492065,1529.579,527.433,1.0,1099.812,341.248,1.0,1103.888,391.784,0.9919999837875366,1105.051,441.418,0.9990000128746033,468.517,446.628,1.0,531.968,570.757,0.9670000076293945,595.174,682.018,0.9850000143051147,460.651,176.101,0.9950000047683716,462.635,235.891,1.0,440.239,334.356,1.0
197,1408.398,505.821,1.0,1478.904,513.187,0.9980000257492065,1529.97,527.378,1.0,1099.643,341.197,1.0,1103.888,391.729,0.996999979019165,1104.963,441.387,0.9990000128746033,468.887,446.628,1.0,532.5,570.79,0.984000027179718,595.91,681.801,0.9739999771118164,460.513,176.101,0.9980000257492065,462.893,236.478,1.0,440.239,334.356,1.0
